,station,lat,long,month,day,hour,ratio,counts_departure,counts_return
20137,0016 Pender & Burrard,49.287097,-123.1185511,5,5,1,2.6542013,0.3083734,0.116183124
20138,0016 Pender & Burrard,49.287097,-123.1185511,5,5,2,>5,0.13593604,1e-06
20139,0016 Pender & Burrard,49.287097,-123.1185511,5,5,3,>5,0.0723677,1e-06
20140,0016 Pender & Burrard,49.287097,-123.1185511,5,5,4,>5,0.0075072167,1e-06
20141,0016 Pender & Burrard,49.287097,-123.1185511,5,5,5,>5,0.005732049,1e-06
20142,0016 Pender & Burrard,49.287097,-123.1185511,5,5,6,<1,1e-06,0.032583974
20143,0016 Pender & Burrard,49.287097,-123.1185511,5,5,7,<1,1e-06,0.7593128
20144,0016 Pender & Burrard,49.287097,-123.1185511,5,5,8,<1,1e-06,2.6026313
20145,0016 Pender & Burrard,49.287097,-123.1185511,5,5,9,<1,1e-06,1.3682141
20146,0016 Pender & Burrard,49.287097,-123.1185511,5,5,10,<1,0.06920254,1.2860359
20147,0016 Pender & Burrard,49.287097,-123.1185511,5,5,11,<1,0.25661626,0.81893516
20148,0016 Pender & Burrard,49.287097,-123.1185511,5,5,12,1.0336874,0.86099654,0.8329371
20149,0016 Pender & Burrard,49.287097,-123.1185511,5,5,12,<1,0.6646787,0.88500667
20150,0016 Pender & Burrard,49.287097,-123.1185511,5,5,14,1.0985498,0.87375045,0.7953671
20151,0016 Pender & Burrard,49.287097,-123.1185511,5,5,15,1.5479168,1.3424121,0.8672379
20152,0016 Pender & Burrard,49.287097,-123.1185511,5,5,16,1.9160911,2.023577,1.0560964
20153,0016 Pender & Burrard,49.287097,-123.1185511,5,5,17,2.2353795,1.8459939,0.8258078
20154,0016 Pender & Burrard,49.287097,-123.1185511,5,5,18,3.1564252,1.815574,0.5751994
20155,0016 Pender & Burrard,49.287097,-123.1185511,5,5,19,3.6326196,0.7130941,0.196303
20156,0016 Pender & Burrard,49.287097,-123.1185511,5,5,20,1.1055127,0.3241102,0.29317635
20157,0016 Pender & Burrard,49.287097,-123.1185511,5,5,21,2.7697296,0.44974232,0.1623777
20158,0016 Pender & Burrard,49.287097,-123.1185511,5,5,22,>5,0.17371747,1e-06
20159,0016 Pender & Burrard,49.287097,-123.1185511,5,5,23,1.0,1e-06,1e-06
20160,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,0,1.064612,0.80804026,0.7589997
20161,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,1,<1,0.41054872,0.48399177
20162,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,2,1.2337297,0.23811132,0.1930012
20163,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,3,3.86031,0.16763791,0.043426022
20164,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,4,>5,0.104296505,0.0047151865
20165,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,5,>5,0.102521345,1e-06
20166,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,6,>5,0.1641274,1e-06
20167,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,7,>5,0.15462618,1e-06
20168,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,8,<1,1e-06,0.0019143978
20169,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,9,>5,0.7857503,0.07705417
20170,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,10,3.4897237,1.2219881,0.35016757
20171,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,11,2.3456242,1.6824908,0.71728915
20172,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,12,2.9784539,2.6708312,0.8967173
20173,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,12,1.8522425,2.9310338,1.5824245
20174,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,14,1.7794123,3.5335917,1.9858196
20175,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,15,1.9061283,3.7231965,1.953277
20176,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,16,1.7468717,4.147613,2.3743088
20177,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,17,1.4265486,3.6670885,2.570602
20178,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,18,1.4507682,3.4611213,2.3857162
20179,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,19,<1,2.2283833,2.798536
20180,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,20,<1,1.596867,3.0894167
20181,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,21,<1,1.2949324,2.591505
20182,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,22,1.0460106,0.66937727,0.6399335
20183,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,6,23,<1,0.30610368,0.41111234
20184,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,0,1.0587041,0.3566851,0.33690727
20185,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,1,<1,1e-06,0.1608886
20186,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,2,<1,1e-06,0.02981135
20187,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,3,<1,1e-06,0.042183332
20188,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,4,<1,1e-06,0.0034725394
20189,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,5,<1,1e-06,0.043077715
20190,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,6,<1,0.22854427,0.30219978
20191,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,7,4.970051,1.0511678,0.21150042
20192,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,8,1.2784046,0.99494684,0.7782723
20193,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,9,1.1308525,0.8801111,0.7782723
20194,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,10,2.102455,0.8134677,0.38691327
20195,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,11,1.6400523,0.72325486,0.44099498
20196,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,12,2.9646883,1.4497204,0.48899588
20197,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,12,2.152114,1.282431,0.5958936
20198,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,14,2.5307944,1.66636,0.6584336
20199,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,15,2.5441244,1.855965,0.72951037
20200,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,16,2.1677,2.691121,1.2414638
20201,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,17,1.2659646,3.2241855,2.546821
20202,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,18,1.25731,3.2149189,2.5569818
20203,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,19,<1,2.402539,2.7405431
20204,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,20,<1,1.7476906,3.2761219
20205,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,21,<1,1.2176703,2.6632023
20206,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,22,<1,0.54173124,0.63926226
20207,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,0,23,<1,1e-06,0.3865792
20208,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,0,1.3663288,0.41957203,0.30707982
20209,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,1,<1,0.056442395,0.1310612
20210,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,2,1.0,1e-06,1e-06
20211,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,3,<1,1e-06,0.0123559125
20212,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,4,1.0,1e-06,1e-06
20213,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,5,<1,1e-06,0.01325028
20214,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,6,1.0699736,0.2914312,0.2723723
20215,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,7,>5,1.1405292,0.18167304
20216,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,8,1.4487485,1.0843083,0.7484448
20217,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,9,1.295316,0.96947247,0.7484448
20218,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,10,2.1793191,0.6902913,0.3167463
20219,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,11,1.3429159,0.41996098,0.31272322
20220,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,12,3.895729,1.1464262,0.2942777
20221,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,12,2.4406693,0.9791368,0.40117556
20222,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,14,3.2839692,1.3630661,0.41506666
20223,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,15,3.2404466,1.5526713,0.4791535
20224,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,16,2.4092536,2.3878274,0.9911067
20225,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,17,1.2719077,2.9208906,2.2964642
20226,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,18,1.2622876,2.911624,2.306625
20227,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,19,<1,2.1673465,2.4901862
20228,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,20,<1,1.5124972,3.025765
20229,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,21,<1,0.982477,2.4128454
20230,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,22,<1,0.30653843,0.38890526
20231,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,1,23,<1,1e-06,0.13622214
20232,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,0,1.3453314,0.38093257,0.28315148
20233,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,1,<1,0.017802846,0.107132815
20234,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,2,1.0,1e-06,1e-06
20235,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,3,1.0,1e-06,1e-06
20236,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,4,1.0,1e-06,1e-06
20237,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,5,1.0,1e-06,1e-06
20238,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,6,1.1769035,0.2923945,0.24844389
20239,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,7,>5,1.1414924,0.15774469
20240,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,8,1.7267983,1.2510937,0.72451645
20241,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,9,1.5682985,1.136258,0.72451645
20242,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,10,3.2373836,0.947964,0.29281795
20243,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,11,2.1786652,0.79100865,0.3630703
20244,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,12,4.144457,1.4282819,0.34462464
20245,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,12,2.8003726,1.2644311,0.45152247
20246,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,14,2.6995816,1.5398775,0.5704134
20247,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,15,2.725741,1.7294831,0.6345002
20248,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,16,2.237019,2.5646386,1.1464536
20249,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,17,1.3884833,3.471855,2.5004659
20250,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,18,1.3943328,3.5006487,2.5106266
20251,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,19,<1,2.5291133,2.7383068
20252,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,20,<1,1.8187097,3.2401905
20253,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,21,<1,1.2367427,2.627271
20254,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,22,<1,0.5608033,0.6033311
20255,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,2,23,<1,1e-06,0.3065289
20256,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,0,1.265584,0.42570636,0.33637148
20257,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,1,<1,0.062576644,0.16035284
20258,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,2,<1,1e-06,0.02927554
20259,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,3,<1,1e-06,0.041647524
20260,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,4,<1,1e-06,0.002936721
20261,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,5,<1,1e-06,0.042541906
20262,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,6,1.1176951,0.3371683,0.30166394
20263,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,7,3.3484228,1.2351447,0.3688736
20264,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,8,1.3577199,1.3447461,0.9904444
20265,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,9,1.2417762,1.2299104,0.9904444
20266,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,10,2.737877,1.0416166,0.38044682
20267,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,11,1.9628638,0.88466084,0.45069903
20268,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,12,3.8292472,1.6552052,0.43225342
20269,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,12,2.102008,1.5230509,0.7245695
20270,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,14,2.1322844,1.7984977,0.8434605
20271,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,15,2.1906338,1.9881032,0.90754706
20272,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,16,1.8995802,2.8232586,1.486254
20273,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,17,1.243925,3.7056558,2.9790027
20274,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,18,1.278856,3.8145366,2.9827724
20275,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,19,<1,2.843001,3.1008503
20276,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,20,<1,2.1325967,3.602734
20277,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,21,<1,1.4978664,2.9898145
20278,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,22,<1,0.82192683,0.9470341
20279,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,3,23,<1,0.14032924,0.65023154
20280,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,0,1.7167832,0.83694726,0.487509
20281,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,1,1.5211313,0.4738176,0.31149027
20282,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,2,2.036606,0.3674302,0.18041301
20283,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,3,1.6889584,0.3256058,0.19278498
20284,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,4,2.1133056,0.3256058,0.15407418
20285,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,5,1.8623712,0.3607029,0.19367938
20286,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,6,1.5725658,0.7120604,0.45280164
20287,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,7,2.9975765,1.5587729,0.52001107
20288,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,8,1.5518261,1.572787,1.0135072
20289,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,9,1.4385209,1.4579513,1.0135072
20290,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,10,2.3463361,1.3517121,0.5760948
20291,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,11,2.1738784,1.4050803,0.6463472
20292,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,12,3.6993089,2.3228023,0.6279017
20293,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,12,2.4586725,2.190648,0.8909882
20294,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,14,2.4419694,2.4660947,1.0098795
20295,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,15,2.4727979,2.6557002,1.0739658
20296,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,16,1.9911383,3.2907,1.6526726
20297,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,17,1.358784,4.4542646,3.2781258
20298,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,18,1.3995652,4.483059,3.2031798
20299,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,19,1.0818766,3.6291583,3.3545027
20300,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,20,<1,2.9531524,3.7001927
20301,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,21,<1,2.4066498,3.0872731
20302,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,22,1.3392717,1.4190308,1.0595541
20303,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,4,23,1.1658903,1.0557576,0.90553766
20304,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,0,1.1126058,0.741385,0.6663501
20305,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,1,<1,0.3438934,0.39134216
20306,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,2,1.4840965,0.17145607,0.11552892
20307,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,3,>5,0.100982666,1e-06
20308,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,4,>5,0.037641272,1e-06
20309,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,5,>5,0.035866115,1e-06
20310,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,6,>5,0.12752713,1e-06
20311,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,7,>5,0.2557208,1e-06
20312,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,8,1.0,1e-06,1e-06
20313,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,9,>5,0.64906186,1e-06
20314,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,10,2.9575784,0.76162964,0.257518
20315,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,11,2.411637,1.2221333,0.506765
20316,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,12,3.4677167,2.2104738,0.6374436
20317,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,12,1.9511281,2.4455671,1.2534119
20318,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,14,1.7643046,2.9231126,1.6568072
20319,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,15,1.9163864,3.1127179,1.6242642
20320,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,16,1.6905406,3.4576566,2.0452964
20321,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,17,1.521162,3.0482163,2.0038736
20322,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,18,1.5383495,2.9103432,1.8918608
20323,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,19,<1,1.7585518,2.3046803
20324,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,20,<1,1.1270343,2.595561
20325,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,21,<1,0.962473,2.0976493
20326,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,22,1.9596425,0.28625962,0.14607747
20327,0207 Alberni & Jervis,49.28762999999999,-123.127245,5,5,23,<1,1e-06,0.1549729
20328,0033 Robson & Denman,49.291285,-123.13526,5,6,0,<1,0.6182975,1.1670537
20329,0033 Robson & Denman,49.291285,-123.13526,5,6,1,<1,0.23497212,0.742239
20330,0033 Robson & Denman,49.291285,-123.13526,5,6,2,<1,0.06253494,0.4615557
20331,0033 Robson & Denman,49.291285,-123.13526,5,6,3,<1,0.030451622,0.31198052
20332,0033 Robson & Denman,49.291285,-123.13526,5,6,4,<1,0.030451622,0.31198052
20333,0033 Robson & Denman,49.291285,-123.13526,5,6,5,<1,0.026599048,0.43696472
20334,0033 Robson & Denman,49.291285,-123.13526,5,6,6,<1,0.042852033,0.48967925
20335,0033 Robson & Denman,49.291285,-123.13526,5,6,7,<1,1e-06,0.72169256
20336,0033 Robson & Denman,49.291285,-123.13526,5,6,8,<1,0.33150944,0.7861081
20337,0033 Robson & Denman,49.291285,-123.13526,5,6,9,<1,1.0570602,2.2712955
20338,0033 Robson & Denman,49.291285,-123.13526,5,6,10,<1,1.5064026,2.8805697
20339,0033 Robson & Denman,49.291285,-123.13526,5,6,11,<1,2.3045294,3.3765602
20340,0033 Robson & Denman,49.291285,-123.13526,5,6,12,<1,3.3867486,4.337115
20341,0033 Robson & Denman,49.291285,-123.13526,5,6,12,<1,5.3193684,5.7459
20342,0033 Robson & Denman,49.291285,-123.13526,5,6,14,<1,5.941382,6.149296
20343,0033 Robson & Denman,49.291285,-123.13526,5,6,15,<1,6.099684,7.0645065
20344,0033 Robson & Denman,49.291285,-123.13526,5,6,16,<1,5.9092627,7.806618
20345,0033 Robson & Denman,49.291285,-123.13526,5,6,17,<1,6.49892,7.297297
20346,0033 Robson & Denman,49.291285,-123.13526,5,6,18,<1,6.305547,7.246928
20347,0033 Robson & Denman,49.291285,-123.13526,5,6,19,<1,5.169748,6.617931
20348,0033 Robson & Denman,49.291285,-123.13526,5,6,20,<1,4.37522,5.9636526
20349,0033 Robson & Denman,49.291285,-123.13526,5,6,21,<1,2.9863846,4.5434465
20350,0033 Robson & Denman,49.291285,-123.13526,5,6,22,1.2135899,2.4830024,2.0459979
20351,0033 Robson & Denman,49.291285,-123.13526,5,6,23,<1,1.4909002,1.6359968
20352,0033 Robson & Denman,49.291285,-123.13526,5,0,0,<1,0.48830894,0.7995562
20353,0033 Robson & Denman,49.291285,-123.13526,5,0,1,<1,0.13934575,0.45147678
20354,0033 Robson & Denman,49.291285,-123.13526,5,0,2,<1,0.032958344,0.264272
20355,0033 Robson & Denman,49.291285,-123.13526,5,0,3,<1,0.0126544265,0.25732273
20356,0033 Robson & Denman,49.291285,-123.13526,5,0,4,<1,0.0126544265,0.25732273
20357,0033 Robson & Denman,49.291285,-123.13526,5,0,5,<1,0.059584025,0.28024414
20358,0033 Robson & Denman,49.291285,-123.13526,5,0,6,<1,0.3021434,0.37761
20359,0033 Robson & Denman,49.291285,-123.13526,5,0,7,<1,0.5317405,0.5765666
20360,0033 Robson & Denman,49.291285,-123.13526,5,0,8,1.3785803,1.3464526,0.97669506
20361,0033 Robson & Denman,49.291285,-123.13526,5,0,9,<1,0.9525228,1.6346152
20362,0033 Robson & Denman,49.291285,-123.13526,5,0,10,<1,0.89790577,1.5089693
20363,0033 Robson & Denman,49.291285,-123.13526,5,0,11,<1,1.2872552,1.5652211
20364,0033 Robson & Denman,49.291285,-123.13526,5,0,12,<1,2.2752829,2.3943455
20365,0033 Robson & Denman,49.291285,-123.13526,5,0,12,<1,2.665086,3.2767236
20366,0033 Robson & Denman,49.291285,-123.13526,5,0,14,<1,3.0099497,3.339263
20367,0033 Robson & Denman,49.291285,-123.13526,5,0,15,<1,3.107945,4.531989
20368,0033 Robson & Denman,49.291285,-123.13526,5,0,16,<1,3.7113383,5.401252
20369,0033 Robson & Denman,49.291285,-123.13526,5,0,17,<1,4.3165436,6.810439
20370,0033 Robson & Denman,49.291285,-123.13526,5,0,18,<1,4.5563583,7.497268
20371,0033 Robson & Denman,49.291285,-123.13526,5,0,19,<1,3.7087822,6.6739693
20372,0033 Robson & Denman,49.291285,-123.13526,5,0,20,<1,3.0539324,5.995132
20373,0033 Robson & Denman,49.291285,-123.13526,5,0,21,<1,2.615433,4.4599166
20374,0033 Robson & Denman,49.291285,-123.13526,5,0,22,<1,1.8330084,1.9403132
20375,0033 Robson & Denman,49.291285,-123.13526,5,0,23,<1,0.867995,1.5885005
20376,0033 Robson & Denman,49.291285,-123.13526,5,1,0,<1,0.4943199,0.70228404
20377,0033 Robson & Denman,49.291285,-123.13526,5,1,1,<1,0.14535668,0.35420486
20378,0033 Robson & Denman,49.291285,-123.13526,5,1,2,<1,0.03896927,0.16700003
20379,0033 Robson & Denman,49.291285,-123.13526,5,1,3,<1,0.018665358,0.16005075
20380,0033 Robson & Denman,49.291285,-123.13526,5,1,4,<1,0.018665358,0.16005075
20381,0033 Robson & Denman,49.291285,-123.13526,5,1,5,<1,0.06559496,0.18297221
20382,0033 Robson & Denman,49.291285,-123.13526,5,1,6,1.0992236,0.3081543,0.28033814
20383,0033 Robson & Denman,49.291285,-123.13526,5,1,7,1.1772012,0.5642261,0.47929457
20384,0033 Robson & Denman,49.291285,-123.13526,5,1,8,1.5680028,1.378938,0.87942314
20385,0033 Robson & Denman,49.291285,-123.13526,5,1,9,<1,0.9850082,1.5373433
20386,0033 Robson & Denman,49.291285,-123.13526,5,1,10,<1,0.7178532,1.36742
20387,0033 Robson & Denman,49.291285,-123.13526,5,1,11,<1,0.80247724,1.365567
20388,0033 Robson & Denman,49.291285,-123.13526,5,1,12,<1,1.7905045,2.128245
20389,0033 Robson & Denman,49.291285,-123.13526,5,1,12,<1,2.1803079,3.0549004
20390,0033 Robson & Denman,49.291285,-123.13526,5,1,14,<1,2.5251715,3.068791
20391,0033 Robson & Denman,49.291285,-123.13526,5,1,15,<1,2.6231668,4.2615175
20392,0033 Robson & Denman,49.291285,-123.13526,5,1,16,<1,3.351167,5.13078
20393,0033 Robson & Denman,49.291285,-123.13526,5,1,17,<1,3.956374,6.328354
20394,0033 Robson & Denman,49.291285,-123.13526,5,1,18,<1,4.196188,7.0151825
20395,0033 Robson & Denman,49.291285,-123.13526,5,1,19,<1,3.4167132,6.1918836
20396,0033 Robson & Denman,49.291285,-123.13526,5,1,20,<1,2.761864,5.513047
20397,0033 Robson & Denman,49.291285,-123.13526,5,1,21,<1,2.3233645,3.9778304
20398,0033 Robson & Denman,49.291285,-123.13526,5,1,22,1.056721,1.5409393,1.4582273
20399,0033 Robson & Denman,49.291285,-123.13526,5,1,23,<1,0.57592607,1.106415
20400,0033 Robson & Denman,49.291285,-123.13526,5,2,0,<1,0.44944292,0.74507594
20401,0033 Robson & Denman,49.291285,-123.13526,5,2,1,<1,0.10047971,0.3969967
20402,0033 Robson & Denman,49.291285,-123.13526,5,2,2,<1,1e-06,0.20979193
20403,0033 Robson & Denman,49.291285,-123.13526,5,2,3,<1,1e-06,0.20284265
20404,0033 Robson & Denman,49.291285,-123.13526,5,2,4,<1,1e-06,0.20284265
20405,0033 Robson & Denman,49.291285,-123.13526,5,2,5,<1,0.0048503163,0.2257641
20406,0033 Robson & Denman,49.291285,-123.13526,5,2,6,<1,0.24740967,0.32312995
20407,0033 Robson & Denman,49.291285,-123.13526,5,2,7,<1,0.5034815,0.52208644
20408,0033 Robson & Denman,49.291285,-123.13526,5,2,8,1.653051,1.5244685,0.92221504
20409,0033 Robson & Denman,49.291285,-123.13526,5,2,9,<1,1.130539,1.5801351
20410,0033 Robson & Denman,49.291285,-123.13526,5,2,10,<1,0.954271,1.4102119
20411,0033 Robson & Denman,49.291285,-123.13526,5,2,11,<1,1.0917835,1.4826342
20412,0033 Robson & Denman,49.291285,-123.13526,5,2,12,<1,1.9906197,2.2453122
20413,0033 Robson & Denman,49.291285,-123.13526,5,2,12,<1,2.3838613,3.1719675
20414,0033 Robson & Denman,49.291285,-123.13526,5,2,14,<1,2.678764,3.2908578
20415,0033 Robson & Denman,49.291285,-123.13526,5,2,15,<1,2.7767594,4.483584
