Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2021-01-21 15:00,2021-01-21 15:00,1683,0241 4th & Commercial,0239 Grant & Commercial,365 Corporate Standard Renewal,535,160,3710,3763,14,14,0,0
2021-01-21 15:00,2021-01-21 15:00,33,0197 1st & Scotia,0011 Ontario & Seawall,365 Standard,1462,412,3674,3831,11,13,0,0
2021-01-21 15:00,2021-01-21 15:00,1806,0193 Science World,0098 Carrall & Hastings,Community Pass,1168,569,3726,3827,14,14,0,0
2021-01-21 15:00,2021-01-21 15:00,687,0246 Glen & Broadway,0258 13th & St George,365 Standard,1253,537,3863,3968,11,11,0,0
2021-01-21 15:00,2021-01-21 15:00,1994,0199 Georgia & Main,0017 Marinaside & Davie,365 Plus,1848,434,3710,3866,11,13,0,0
2021-01-21 15:00,2021-01-21 15:00,963,0081 7th & Heather,0063 Robson & Granville,365 Day Founding Plus,2544,791,4009,4167,10,11,0,0
2021-01-21 15:00,2021-01-21 15:00,1502,0187 Bute & Davie,0187 Bute & Davie,365 Plus,2507,3392,3750,3758,15,12,1797,2
2021-01-21 15:00,2021-01-21 15:00,527,0143 South False Creek Seawall,0071 14th & Granville,30 Day Pass,2521,668,4061,4204,17,15,0,0
2021-01-21 14:00,2021-01-21 15:00,1507,0039 Helmcken & Burrard,0199 Georgia & Main,365 Standard,2860,756,3790,4069,9,12,0,0
2021-01-21 14:00,2021-01-21 15:00,1690,0205 Pine & 10th,0070 10th & Granville,365 Standard,361,190,3971,4045,14,13,0,0
2021-01-21 14:00,2021-01-21 15:00,597,0187 Bute & Davie,0036 Bute & Robson,Community Pass,612,178,3968,4077,15,12,0,0
2021-01-21 14:00,2021-01-21 15:00,713,0143 South False Creek Seawall,0136 David Lam Park - West,365 Corporate Plus Renewal,1404,1141,3863,3929,17,14,0,0
2021-01-21 14:00,2021-01-21 15:00,505,0219 Hawks & Union,0054 Expo & Carrall,365 Plus,1406,510,3753,3869,13,14,0,0
2021-01-21 14:00,2021-01-21 15:00,327,0137 Beach & Seymour,0215 Princess & Union,365 Standard,3712,728,4061,4225,9,13,0,0
2021-01-21 14:00,2021-01-21 15:00,2169,0152 Arbutus Greenway & 14th,0153 Arbutus Greenway & Fir,365 Day Founding Plus,1649,406,3782,3871,12,14,0,0
2021-01-21 14:00,2021-01-21 15:00,445,0190 Melville & Bute,0105 Stanley Park - Totem Poles,365 Plus,2883,1231,3810,3897,10,13,0,0
2021-01-21 14:00,2021-01-21 15:00,582,0218 Carrall & Seawall,0011 Ontario & Seawall,24 Hour,1231,983,3887,3929,14,13,0,0
2021-01-21 14:00,2021-01-21 15:00,1793,0218 Carrall & Seawall,0011 Ontario & Seawall,24 Hour,1304,1009,3650,3774,14,12,0,0
2021-01-21 14:00,2021-01-21 15:00,1190,0039 Helmcken & Burrard,0229 Keefer & Princess,Community Pass,3518,947,4035,4201,10,12,0,0
2021-01-21 14:00,2021-01-21 15:00,1678,0125 Hamilton & Robson,0053 Keefer & Abbott,365 Day Founding Plus,5388,3122,4009,4158,10,11,574,3
2021-01-21 14:00,2021-01-21 15:00,1083,0093 Chilco & Robson - TEMP REMOVED,0093 Chilco & Robson - TEMP REMOVED,365 Day Founding Plus,6070,1439,3837,4093,8,10,0,0
2021-01-21 14:00,2021-01-21 14:00,502,0154 Kitsilano Beach Park,0980 Workshop - Balancer Bike Check In,VIP,2,89,3806,3895,12,12,0,0
2021-01-21 14:00,2021-01-21 14:00,57,0093 Chilco & Robson - TEMP REMOVED,0093 Chilco & Robson - TEMP REMOVED,365 Day Founding Plus,136,99,3547,3682,8,6,0,0
2021-01-21 14:00,2021-01-21 14:00,2131,0045 Beach & Hornby,0028 Davie & Beach,365 Standard,1674,479,3903,4067,9,11,0,0
2021-01-21 14:00,2021-01-21 15:00,2124,0190 Melville & Bute,0104 Stanley Park - Second Beach South,365 Day Founding Plus,10263,3174,3984,4304,10,13,0,0
2021-01-21 14:00,2021-01-21 14:00,1994,0173 1st & Columbia,0199 Georgia & Main,365 Day Founding Standard,1664,424,3665,3827,10,12,0,0
2021-01-21 14:00,2021-01-21 15:00,2052,0105 Stanley Park - Totem Poles,0045 Beach & Hornby,365 Plus,9724,3137,3795,4058,15,14,0,0
2021-01-21 14:00,2021-01-21 15:00,1116,0011 Ontario & Seawall,0044 Pacific & Richards,30 Day Pass,3947,1560,3571,3814,15,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1380,0229 Keefer & Princess,0053 Keefer & Abbott,365 Plus,1321,344,3508,3661,12,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1222,0093 Chilco & Robson - TEMP REMOVED,0092 Chilco & Barclay,365 Plus,1609,760,3750,3860,8,9,0,0
2021-01-21 14:00,2021-01-21 15:00,2082,0011 Ontario & Seawall,0044 Pacific & Richards,24 Hour,3898,1591,4019,4235,14,11,0,0
2021-01-21 14:00,2021-01-21 14:00,602,0024 Hornby & Pender,0019 Robson & Hornby,365 Standard,594,255,3963,4051,10,10,0,0
2021-01-21 14:00,2021-01-21 15:00,2130,0011 Ontario & Seawall,0044 Pacific & Richards,24 Hour,3971,1651,3947,4108,15,13,0,0
2021-01-21 14:00,2021-01-21 14:00,1116,0011 Ontario & Seawall,0011 Ontario & Seawall,30 Day Pass,20,105,3598,3773,16,12,0,0
2021-01-21 14:00,2021-01-21 14:00,190,0036 Bute & Robson,0089 Burrard & Drake,365 Corporate Standard,1257,353,3708,3850,11,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1098,0257 Prince Edward & 14th,0001 10th & Cambie,365 Plus,1801,608,3889,4016,18,17,0,0
2021-01-21 14:00,2021-01-21 14:00,1530,0012 Dunsmuir & Richards,0980 Workshop - Balancer Bike Check In,VIP,3142,869,3769,3908,9,10,0,0
2021-01-21 14:00,2021-01-21 14:00,1678,0005 Dunsmuir & Beatty,0125 Hamilton & Robson,365 Day Founding Plus,510,225,4001,4087,10,10,0,0
2021-01-21 14:00,2021-01-21 14:00,1490,0063 Robson & Granville,0066 Anderson & 2nd,365 Plus,3248,714,3648,3795,11,12,0,0
2021-01-21 14:00,2021-01-21 14:00,2121,0006 Olympic Village Station,0057 Marinaside & Cooperage,365 Plus,1137,397,3856,3979,13,12,0,0
2021-01-21 14:00,2021-01-21 18:00,852,0014 Canada Place,0014 Canada Place,24 Hour,15939,13820,3887,4190,10,7,0,0
2021-01-21 14:00,2021-01-21 14:00,2056,0032 Comox & Denman,0300 Bute & Barclay,365 Standard,1096,603,3877,3976,9,10,0,0
2021-01-21 14:00,2021-01-21 15:00,211,0282 14th & Fraser,0017 Marinaside & Davie,VIP,4735,1502,3785,4008,14,14,0,0
2021-01-21 14:00,2021-01-21 14:00,1202,0057 Marinaside & Cooperage,0137 Beach & Seymour,30 Day Pass,1662,603,3734,3887,10,11,0,0
2021-01-21 14:00,2021-01-21 14:00,891,0010 Stamps Landing,0030 Abbott & Cordova,Community Pass,3011,751,3627,3898,13,15,0,0
2021-01-21 14:00,2021-01-21 15:00,1957,0124 Richards & Cordova,0115 Cypress & 16th,365 Plus,5247,2034,3951,4138,11,12,0,0
2021-01-21 14:00,2021-01-21 14:00,197,0232 Britannia Parking Lot,0228 Keefer & Hawks,Community Pass,1500,463,3866,4006,14,16,0,0
2021-01-21 14:00,2021-01-21 14:00,1620,0229 Keefer & Princess,0024 Hornby & Pender,365 Standard,2295,719,3705,3868,14,12,0,0
2021-01-21 14:00,2021-01-21 15:00,291,0133 Ontario & 16th,0107 8th & Ontario,365 Corporate Plus Renewal,9734,2852,3700,3953,12,13,0,0
2021-01-21 14:00,2021-01-21 14:00,1298,0050 Bute & Comox,0108 1st & Chestnut,365 Corporate Plus Renewal,2421,765,3813,3889,10,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1513,0098 Carrall & Hastings,0011 Ontario & Seawall,Community Pass,1472,527,3855,3921,11,13,0,0
2021-01-21 14:00,2021-01-21 14:00,432,0078 Nelson & Mainland,0066 Anderson & 2nd,365 Standard,4241,1016,3676,3908,11,13,0,0
2021-01-21 14:00,2021-01-21 14:00,844,0009 Spyglass & Seawall,0083 Aquatic Centre,30 Day Pass,5770,1238,3740,3932,16,16,0,0
2021-01-21 14:00,2021-01-21 14:00,1717,0025 Homer & Robson (Vancouver Public Library),0036 Bute & Robson,365 Day Founding Plus,1494,486,3797,3964,10,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1190,0033 Robson & Denman,0039 Helmcken & Burrard,Community Pass,1807,608,3992,4142,10,12,0,0
2021-01-21 14:00,2021-01-21 14:00,130,0110 5th & Arbutus,0134 14th & Main,365 Plus,4839,1411,3966,4222,9,12,0,0
2021-01-21 14:00,2021-01-21 14:00,922,0257 Prince Edward & 14th,0001 10th & Cambie,365 Standard,1792,579,3674,3737,18,15,0,0
2021-01-21 14:00,2021-01-21 14:00,1270,0153 Arbutus Greenway & Fir,0208 Arbutus Greenway & Broadway,24 Hour,1112,660,3671,3764,15,15,0,0
2021-01-21 14:00,2021-01-21 14:00,1230,0153 Arbutus Greenway & Fir,0208 Arbutus Greenway & Broadway,24 Hour,1178,703,3771,3805,12,13,0,0
2021-01-21 14:00,2021-01-21 15:00,1048,0039 Helmcken & Burrard,0084 Sunset Beach West,365 Plus,3079,2348,3490,3732,10,12,0,0
2021-01-21 14:00,2021-01-21 14:00,2130,0044 Pacific & Richards,0011 Ontario & Seawall,24 Hour,3259,1170,3881,4066,16,14,0,0
2021-01-21 14:00,2021-01-21 14:00,1116,0044 Pacific & Richards,0011 Ontario & Seawall,30 Day Pass,3281,1172,3602,3798,16,14,0,0
2021-01-21 14:00,2021-01-21 14:00,2082,0044 Pacific & Richards,0011 Ontario & Seawall,24 Hour,3226,1208,3951,4172,13,12,0,0
2021-01-21 14:00,2021-01-21 14:00,429,0187 Bute & Davie,0033 Robson & Denman,365 Day Founding Standard,1739,429,3634,3798,15,15,0,0
2021-01-21 14:00,2021-01-21 14:00,1815,0050 Bute & Comox,0102 Stanley Park - Second Beach North,24 Hour,2391,541,3536,3603,10,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1898,0006 Olympic Village Station,0028 Davie & Beach,365 Plus,4612,990,4016,4245,14,15,0,0
2021-01-21 14:00,2021-01-21 14:00,2065,0205 Pine & 10th,0108 1st & Chestnut,365 Day Founding Standard,1100,266,3761,3893,15,14,0,0
2021-01-21 14:00,2021-01-21 14:00,1724,0217 Smithe & Burrard,0024 Hornby & Pender,30 Day Pass,951,232,3689,3797,9,11,0,0
2021-01-21 14:00,2021-01-21 14:00,2058,0033 Robson & Denman,0030 Abbott & Cordova,365 Corporate Plus,2634,608,3742,3892,10,12,0,0
2021-01-21 14:00,2021-01-21 14:00,265,0252 Woodland & Graveley,0242 8th & Commercial,365 Day Founding Plus,1088,300,3823,3905,15,14,0,0
2021-01-21 14:00,2021-01-21 14:00,1999,0154 Kitsilano Beach Park,0193 Science World,30 Day Pass,5574,1374,3842,4014,19,15,0,0
2021-01-21 14:00,2021-01-21 15:00,1754,0176 10th & Ontario,0072 14th & Cambie,365 Plus,6283,2428,4150,4287,14,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1802,0054 Expo & Carrall,0223 Commercial & Adanac,365 Plus,2681,1050,4087,4243,13,14,0,0
2021-01-21 14:00,2021-01-21 14:00,1717,0036 Bute & Robson,0025 Homer & Robson (Vancouver Public Library),365 Day Founding Plus,1390,449,3766,3918,9,10,0,0
2021-01-21 14:00,2021-01-21 14:00,536,0066 Anderson & 2nd,0055 Keefer & Columbia,365 Day Founding Plus,4077,937,3926,4109,10,13,0,0
2021-01-21 14:00,2021-01-21 14:00,938,0066 Anderson & 2nd,0055 Keefer & Columbia,365 Day Founding Plus,4159,950,3877,4106,10,13,0,0
2021-01-21 14:00,2021-01-21 14:00,1,0300 Bute & Barclay,0032 Comox & Denman,365 Standard,1106,276,3803,3930,11,12,0,0
2021-01-21 14:00,2021-01-21 14:00,2060,0084 Sunset Beach West,0047 Chilco & Beach,365 Day Founding Plus,1104,291,3740,3795,16,17,0,0
2021-01-21 14:00,2021-01-21 14:00,1298,0039 Helmcken & Burrard,0050 Bute & Comox,365 Plus,561,155,3750,3868,11,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1525,0055 Keefer & Columbia,0148 Creekside Park North,365 Standard,512,149,3732,3895,10,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1741,0053 Keefer & Abbott,0081 7th & Heather,365 Plus,2607,733,4001,4092,10,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1826,0208 Arbutus Greenway & Broadway,0108 1st & Chestnut,365 Standard,1302,289,3795,3984,15,15,0,0
2021-01-21 14:00,2021-01-21 14:00,93,0048 Comox & Broughton,0048 Comox & Broughton,24 Hour,2527,1423,3586,3682,13,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1965,0173 1st & Columbia,0173 1st & Columbia,365 Standard,1498,971,3887,4008,10,13,521,1
2021-01-21 14:00,2021-01-21 14:00,2052,0045 Beach & Hornby,0105 Stanley Park - Totem Poles,365 Plus,5668,1368,3653,3897,9,12,0,0
2021-01-21 14:00,2021-01-21 14:00,392,0036 Bute & Robson,0050 Bute & Comox,365 Day Founding Standard,402,164,3831,3990,10,10,0,0
2021-01-21 14:00,2021-01-21 14:00,570,0017 Marinaside & Davie,0057 Marinaside & Cooperage,24 Hour,6695,2785,3781,4038,17,15,0,0
2021-01-21 14:00,2021-01-21 14:00,308,0221 Glen & Union,0253 Charles & Woodland,365 Day Founding Plus,1188,451,3824,3966,19,16,0,0
2021-01-21 14:00,2021-01-21 14:00,422,0048 Comox & Broughton,0048 Comox & Broughton,24 Hour,2517,1498,3756,3900,13,13,0,0
2021-01-21 14:00,2021-01-21 14:00,281,0088 Harwood & Bute,0009 Spyglass & Seawall,30 Day Pass,5341,1137,3613,3895,9,14,0,0
2021-01-21 14:00,2021-01-21 14:00,2111,0225 McLean & Pender,0222 Adanac & McLean,365 Day Founding Standard,332,131,3839,3953,11,10,0,0
2021-01-21 14:00,2021-01-21 14:00,942,0057 Marinaside & Cooperage,0017 Marinaside & Davie,24 Hour,3930,1369,3615,3798,10,13,0,0
2021-01-21 14:00,2021-01-21 14:00,868,0057 Marinaside & Cooperage,0017 Marinaside & Davie,24 Hour,3914,1465,3558,3832,10,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1955,0208 Arbutus Greenway & Broadway,0172 10th & Columbia,365 Corporate Standard,3310,813,3953,4105,14,15,0,0
2021-01-21 14:00,2021-01-21 14:00,410,0045 Beach & Hornby,0004 Yaletown-Roundhouse Station,30 Day Pass,1406,423,3718,3850,10,12,0,0
2021-01-21 14:00,2021-01-22 2:00,890,0148 Creekside Park North,0028 Davie & Beach,365 Standard,4790,1012,3942,4047,14,1,0,0
2021-01-21 14:00,2021-01-21 14:00,1525,0053 Keefer & Abbott,0055 Keefer & Columbia,365 Standard,494,157,3732,3890,10,11,0,0
2021-01-21 14:00,2021-01-21 14:00,1230,0108 1st & Chestnut,0153 Arbutus Greenway & Fir,Community Pass,835,273,3595,3803,9,9,0,0
2021-01-21 14:00,2021-01-21 14:00,788,0098 Carrall & Hastings,0192 7th &  Alder,365 Corporate Plus Renewal,4369,1066,3895,4130,13,13,0,0
2021-01-21 14:00,2021-01-21 14:00,2070,0066 Anderson & 2nd,0173 1st & Columbia,365 Standard,2513,564,4011,4193,10,10,0,0
2021-01-21 14:00,2021-01-21 14:00,427,0213 Pender & Gore,0010 Stamps Landing,Community Pass,2791,1129,3621,3679,16,14,0,0
2021-01-21 14:00,2021-01-21 14:00,2008,0107 8th & Ontario,0170 8th & Yukon,365 Plus,555,133,3666,3703,11,12,0,0
2021-01-21 14:00,2021-01-21 14:00,1080,0050 Bute & Comox,0036 Bute & Robson,365 Day Founding Standard,408,246,3537,3513,11,12,0,0
2021-01-21 13:00,2021-01-21 14:00,543,0272 Pender & Victoria,0221 Glen & Union,365 Standard,1466,364,3500,3684,8,11,0,0
2021-01-21 13:00,2021-01-21 14:00,1389,0278 15th & Victoria (Trout Lake),0231 Napier & Commercial,30 Day Pass,3063,887,3874,4048,11,13,0,0
2021-01-21 13:00,2021-01-21 14:00,1681,0201 Shaw Tower,0096 Nicola & Robson,365 Day Founding Plus,3081,1476,4074,4161,12,11,313,2
2021-01-21 13:00,2021-01-21 13:00,1407,0222 Adanac & McLean,0225 McLean & Pender,365 Day Founding Standard,318,119,3471,3431,9,10,0,0
2021-01-21 13:00,2021-01-21 14:00,106,0034 Cordova & Bute,0212 Union & Dunlevy,365 Plus,2918,770,3947,4082,9,12,0,0
2021-01-21 13:00,2021-01-21 14:00,205,0066 Anderson & 2nd,0240 2nd & Commercial,30 Day Pass,6897,1868,4087,4227,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,1087,0148 Creekside Park North,0054 Expo & Carrall,365 Day Founding Standard,584,184,4077,4164,14,16,0,0
2021-01-21 13:00,2021-01-21 13:00,1955,0076 Cypress & 4th,0208 Arbutus Greenway & Broadway,365 Plus,798,247,3939,4018,15,16,0,0
2021-01-21 13:00,2021-01-21 14:00,2169,0153 Arbutus Greenway & Fir,0152 Arbutus Greenway & 14th,365 Day Founding Plus,13601,3594,3648,3868,11,14,0,0
2021-01-21 13:00,2021-01-21 13:00,532,0001 10th & Cambie,0074 10th & Main,365 Day Founding Plus,945,328,3892,4008,9,10,0,0
2021-01-21 13:00,2021-01-21 13:00,1412,0071 14th & Granville,0143 South False Creek Seawall,30 Day Pass,2395,484,4042,4171,9,12,0,0
2021-01-21 13:00,2021-01-21 14:00,1208,0063 Robson & Granville,0098 Carrall & Hastings,Community Pass,1943,2769,3740,3843,11,13,0,0
2021-01-21 13:00,2021-01-21 13:00,770,0173 1st & Columbia,0073 Ontario & 5th,365 Plus,726,247,3769,3856,9,11,0,0
2021-01-21 13:00,2021-01-21 13:00,213,0030 Abbott & Cordova,0173 1st & Columbia,365 Standard,2219,605,3715,3814,12,14,0,0
2021-01-21 13:00,2021-01-21 14:00,1773,0217 Smithe & Burrard,0266 St Catherines & 7th,365 Plus,0,1802,4021,4224,10,13,0,0
2021-01-21 13:00,2021-01-21 13:00,129,0017 Marinaside & Davie,0102 Stanley Park - Second Beach North,30 Day Pass,4692,814,4050,4164,20,19,0,0
2021-01-21 13:00,2021-01-21 13:00,266,0187 Bute & Davie,0034 Cordova & Bute,30 Day Pass,1161,397,3932,4103,16,15,0,0
2021-01-21 13:00,2021-01-21 13:00,428,0255 18th & Main,0006 Olympic Village Station,365 Standard,2476,658,3995,4129,21,17,0,0
2021-01-21 13:00,2021-01-21 13:00,75,0098 Carrall & Hastings,0222 Adanac & McLean,Community Pass,2732,593,3766,3858,15,15,0,0
2021-01-21 13:00,2021-01-21 13:00,1600,0255 18th & Main,0006 Olympic Village Station,365 Standard,2501,655,3734,3842,20,18,0,0
2021-01-21 13:00,2021-01-21 13:00,2115,0011 Ontario & Seawall,0055 Keefer & Columbia,365 Plus,1065,285,3985,4084,19,20,0,0
2021-01-21 13:00,2021-01-21 13:00,417,0006 Olympic Village Station,0143 South False Creek Seawall,Community Pass,1141,526,3623,3706,12,14,0,0
2021-01-21 13:00,2021-01-21 13:00,272,0055 Keefer & Columbia,0009 Spyglass & Seawall,365 Standard,2003,568,4067,4221,14,15,0,0
2021-01-21 13:00,2021-01-21 14:00,1339,0148 Creekside Park North,0253 Charles & Woodland,365 Plus,2993,1086,3940,4108,15,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1087,0148 Creekside Park North,0148 Creekside Park North,365 Plus,0,17,4092,4145,14,13,0,0
2021-01-21 13:00,2021-01-21 13:00,875,0133 Ontario & 16th,0244 10th & Commercial,Community Pass,3203,1037,3855,3992,12,12,0,0
2021-01-21 13:00,2021-01-21 14:00,195,0050 Bute & Comox,0187 Bute & Davie,365 Plus,1997,2835,3700,3795,11,11,1168,1
2021-01-21 13:00,2021-01-21 14:00,66,0096 Nicola & Robson,0030 Abbott & Cordova,365 Plus,5109,1716,3872,3956,13,15,501,2
2021-01-21 13:00,2021-01-21 13:00,1712,0078 Nelson & Mainland,0227 Campbell & Hastings,30 Day Pass,3796,1121,3968,4161,11,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1601,0107 8th & Ontario,0171 5th & Yukon,365 Plus,863,705,3869,3950,18,18,0,0
2021-01-21 13:00,2021-01-21 13:00,1440,0171 5th & Yukon,0081 7th & Heather,365 Day Founding Standard,1053,800,3921,4006,9,13,393,1
2021-01-21 13:00,2021-01-21 13:00,2063,0012 Dunsmuir & Richards,0079 Nelson & Richards,365 Standard,757,328,3650,3793,9,9,0,0
2021-01-21 13:00,2021-01-21 13:00,2070,0174 1st & Manitoba,0066 Anderson & 2nd,365 Standard,3273,739,3916,4167,10,10,0,0
2021-01-21 13:00,2021-01-21 13:00,1343,0173 1st & Columbia,0154 Kitsilano Beach Park,365 Day Founding Standard,5441,1451,3740,3901,10,13,0,0
2021-01-21 13:00,2021-01-21 13:00,272,0011 Ontario & Seawall,0055 Keefer & Columbia,30 Day Pass,1110,380,4018,4172,15,15,0,0
2021-01-21 13:00,2021-01-21 13:00,535,0037 Hornby & Nelson,0053 Keefer & Abbott,365 Standard,1939,625,3549,3698,10,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1690,0019 Robson & Hornby,0205 Pine & 10th,365 Standard,3538,1054,3930,4079,14,13,0,0
2021-01-21 13:00,2021-01-21 13:00,2058,0052 Cambie & Water - TEMP REMOVED,0033 Robson & Denman,365 Corporate Plus,2483,521,3676,3868,9,12,0,0
2021-01-21 13:00,2021-01-21 13:00,1439,0006 Olympic Village Station,0215 Princess & Union,365 Standard,3163,1580,3468,3587,17,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1631,0006 Olympic Village Station,0215 Princess & Union,365 Standard,3197,1564,3816,3901,15,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1476,0223 Commercial & Adanac,0054 Expo & Carrall,365 Plus,2670,1147,3895,4032,17,15,0,0
2021-01-21 13:00,2021-01-21 13:00,1819,0050 Bute & Comox,0052 Cambie & Water - TEMP REMOVED,365 Standard,0,870,3597,3647,13,10,0,0
2021-01-21 13:00,2021-01-21 13:00,681,0063 Robson & Granville,0123 Georgia & Thurlow,Archived Monthly Plus,814,911,3674,3740,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,298,0089 Burrard & Drake,0024 Hornby & Pender,365 Standard,1539,384,3521,3666,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,2060,0041 Cardero & Robson,0084 Sunset Beach West,365 Day Founding Plus,1313,322,3692,3824,10,12,0,0
2021-01-21 13:00,2021-01-21 13:00,1087,0148 Creekside Park North,0148 Creekside Park North,365 Day Founding Standard,0,87,4101,4166,13,13,0,0
2021-01-21 13:00,2021-01-21 14:00,1754,0072 14th & Cambie,0176 10th & Ontario,365 Plus,14328,3119,3897,4272,12,13,0,0
2021-01-21 13:00,2021-01-21 13:00,2111,0206 8th & Scotia,0225 McLean & Pender,365 Plus,4296,1101,3824,3974,11,11,0,0
2021-01-21 13:00,2021-01-21 13:00,1121,0148 Creekside Park North,0143 South False Creek Seawall,30 Day Pass,2770,853,3805,3997,14,14,0,0
2021-01-21 13:00,2021-01-21 13:00,1178,0072 14th & Cambie,0072 14th & Cambie,365 Plus,34,110,3814,3871,9,8,0,0
2021-01-21 13:00,2021-01-21 13:00,873,0103 Stanley Park - Third Beach Parking Lot,0103 Stanley Park - Third Beach Parking Lot,24 Hour,2472,983,3852,4034,7,11,0,0
2021-01-21 13:00,2021-01-21 13:00,702,0050 Bute & Comox,0039 Helmcken & Burrard,365 Standard,549,153,3818,3908,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,1961,0084 Sunset Beach West,0028 Davie & Beach,365 Plus,827,328,3690,3739,19,19,0,0
2021-01-21 13:00,2021-01-21 13:00,1672,0088 Harwood & Bute,0102 Stanley Park - Second Beach North,365 Plus,2319,502,3660,3871,8,9,0,0
2021-01-21 13:00,2021-01-21 13:00,1137,0017 Marinaside & Davie,0055 Keefer & Columbia,365 Standard,2503,594,3853,4001,19,16,0,0
2021-01-21 13:00,2021-01-21 13:00,967,0041 Cardero & Robson,0060 Bidwell & Burnaby,365 Standard,1043,306,3679,3777,10,12,0,0
2021-01-21 13:00,2021-01-21 13:00,167,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Standard,1868,907,3835,3976,11,13,0,0
2021-01-21 13:00,2021-01-21 13:00,996,0134 14th & Main,0258 13th & St George,Community Pass,726,338,3615,3726,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,211,0074 10th & Main,0282 14th & Fraser,365 Standard,1345,408,3792,3951,12,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1417,0040 Cardero & Pendrell,0124 Richards & Cordova,365 Plus,2587,668,3665,3840,11,9,0,0
2021-01-21 13:00,2021-01-21 13:00,1612,0103 Stanley Park - Third Beach Parking Lot,0103 Stanley Park - Third Beach Parking Lot,24 Hour,2064,1334,3582,3669,7,9,0,0
2021-01-21 13:00,2021-01-21 13:00,1162,0103 Stanley Park - Third Beach Parking Lot,0103 Stanley Park - Third Beach Parking Lot,24 Hour,2991,1394,3866,4082,7,9,0,0
2021-01-21 13:00,2021-01-21 13:00,1345,0071 14th & Granville,0017 Marinaside & Davie,30 Day Pass,6591,1567,3943,4163,9,14,0,0
2021-01-21 13:00,2021-01-21 13:00,470,0103 Stanley Park - Third Beach Parking Lot,0103 Stanley Park - Third Beach Parking Lot,24 Hour,412,360,3608,3795,7,8,0,0
2021-01-21 13:00,2021-01-21 13:00,2075,0089 Burrard & Drake,0060 Bidwell & Burnaby,30 Day Pass,1233,320,3856,3974,12,13,0,0
2021-01-21 13:00,2021-01-21 13:00,1230,0173 1st & Columbia,0108 1st & Chestnut,365 Plus,3175,731,3624,3826,10,13,0,0
2021-01-21 13:00,2021-01-21 13:00,129,0011 Ontario & Seawall,0017 Marinaside & Davie,365 Standard,1980,443,4027,4116,18,20,0,0
2021-01-21 13:00,2021-01-21 13:00,1198,0039 Helmcken & Burrard,0036 Bute & Robson,365 Plus,941,319,3713,3686,8,12,0,0
2021-01-21 13:00,2021-01-21 13:00,171,0227 Campbell & Hastings,0230 Alexander & Railway,365 Standard,3479,1116,3615,3814,12,13,0,0
2021-01-21 13:00,2021-01-21 13:00,392,0187 Bute & Davie,0036 Bute & Robson,365 Plus,626,187,3916,4022,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,2120,0037 Hornby & Nelson,0138 Richards & Helmcken,30 Day Pass,2376,1239,3932,4055,13,11,0,0
2021-01-21 13:00,2021-01-21 13:00,654,0236 Keith & 6th,0287 Carolina & Great Northern Way,365 Standard,974,193,4026,4113,14,16,0,0
2021-01-21 13:00,2021-01-21 13:00,1999,0065 Cypress & Cornwall,0154 Kitsilano Beach Park,30 Day Pass,837,260,3800,3932,15,16,0,0
2021-01-21 13:00,2021-01-21 13:00,1135,0199 Georgia & Main,0011 Ontario & Seawall,VIP,1163,359,3834,4005,11,12,0,0
2021-01-21 13:00,2021-01-21 13:00,564,0072 14th & Cambie,0115 Cypress & 16th,365 Corporate Standard,2717,931,3934,4027,9,10,0,0
2021-01-21 13:00,2021-01-21 13:00,883,0032 Comox & Denman,0060 Bidwell & Burnaby,30 Day Pass,488,183,3897,4006,10,10,0,0
2021-01-21 13:00,2021-01-21 13:00,1775,0174 1st & Manitoba,0197 1st & Scotia,365 Day Founding Standard,735,228,3637,3726,19,18,0,0
2021-01-21 13:00,2021-01-21 13:00,1686,0126 Thurlow & Pendrell,0208 Arbutus Greenway & Broadway,365 Standard,3156,795,3735,3868,18,16,0,0
