Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2020-01-11 15:00,2020-01-11 16:00,806,0014 Canada Place,0105 Stanley Park - Totem Poles,24 Hour,7247,3114,3750,4001,8,9,0,0
2020-01-11 15:00,2020-01-11 16:00,484,0014 Canada Place,0105 Stanley Park - Totem Poles,24 Hour,7198,3283,3887,4164,8,8,0,0
2020-01-11 15:00,2020-01-11 15:00,975,0140 Burrard & 7th,0143 South False Creek Seawall,365 Plus,2082,478,3776,3913,8,10,0,0
2020-01-11 15:00,2020-01-11 15:00,1961,0126 Thurlow & Pendrell,0082 Richards & Davie,365 Standard,855,407,3502,3623,8,9,0,0
2020-01-11 15:00,2020-01-11 15:00,189,0012 Dunsmuir & Richards,0036 Bute & Robson,365 Day Founding Plus,1378,611,3843,3842,7,8,0,0
2020-01-11 15:00,2020-01-11 15:00,1227,0024 Hornby & Pender,0089 Burrard & Drake,365 Day Founding Plus,1537,764,3800,3850,8,8,0,0
2020-01-11 15:00,2020-01-11 15:00,1354,0012 Dunsmuir & Richards,0050 Bute & Comox,365 Corporate Plus,1833,1074,3557,3594,7,8,0,0
2020-01-11 15:00,2020-01-11 15:00,250,0112 10th & Oak,0166 Alder & 11th,365 Plus,467,165,3594,3687,7,7,0,0
2020-01-11 15:00,2020-01-11 15:00,841,0152 Arbutus Greenway & 14th,0070 10th & Granville,30 Day Pass,1613,517,3694,3803,8,10,0,0
2020-01-11 15:00,2020-01-11 16:00,1538,0209 Stanley Park - Information Booth,0028 Davie & Beach,24 Hour,9246,3428,4079,4341,8,7,0,0
2020-01-11 15:00,2020-01-11 15:00,1878,0083 Aquatic Centre,0053 Keefer & Abbott,365 Day Founding Plus,4251,1188,3842,4119,8,6,0,0
2020-01-11 15:00,2020-01-11 15:00,1013,0167 Cordova & Columbia,0227 Campbell & Hastings,30 Day Pass,1786,522,3871,3972,8,10,0,0
2020-01-11 15:00,2020-01-11 15:00,1134,0155 Arbutus & McNicoll,0208 Arbutus Greenway & Broadway,30 Day Pass,0,1545,3482,3557,8,7,0,0
2020-01-11 15:00,2020-01-11 15:00,1692,0105 Stanley Park - Totem Poles,0033 Robson & Denman,365 Standard,2556,792,3882,4048,9,10,0,0
2020-01-11 15:00,2020-01-11 15:00,304,0079 Nelson & Richards,0199 Georgia & Main,365 Plus,2148,643,3937,4076,8,9,0,0
2020-01-11 15:00,2020-01-11 15:00,77,0176 10th & Ontario,0001 10th & Cambie,365 Standard,741,175,3758,3868,8,8,0,0
2020-01-11 15:00,2020-01-11 15:00,1627,0250 Woodland & 4th,0265 St Catherines & 10th,365 Corporate Plus,1498,470,3847,4042,8,8,0,0
2020-01-11 15:00,2020-01-11 15:00,1274,0076 Cypress & 4th,0204 York & Yew,365 Standard,1159,275,4029,4111,8,10,0,0
2020-01-11 15:00,2020-01-12 15:00,1143,0035 Coal Harbour Community Centre,0024 Hornby & Pender,30 Day Pass,3875,1107,4076,4116,7,5,0,0
2020-01-11 15:00,2020-01-11 15:00,1065,0027 Beatty & Nelson,0119 3rd & Quebec,365 Standard,3342,914,3782,3963,8,9,0,0
2020-01-11 15:00,2020-01-11 15:00,711,0063 Robson & Granville,0045 Beach & Hornby,365 Corporate Plus Renewal,1611,595,3885,4076,8,7,0,0
2020-01-11 15:00,2020-01-11 15:00,81,0001 10th & Cambie,0133 Ontario & 16th,30 Day Pass,1317,548,3586,3748,8,9,0,0
2020-01-11 15:00,2020-01-11 15:00,2087,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,4792,1774,4006,4213,10,7,0,0
2020-01-11 15:00,2020-01-11 15:00,1782,0134 14th & Main,0072 14th & Cambie,365 Corporate Plus Renewal,1088,380,3805,3992,7,6,0,0
2020-01-11 15:00,2020-01-11 15:00,737,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,4786,1793,3843,3992,11,10,0,0
2020-01-11 15:00,2020-01-11 15:00,285,0283 15th & Knight,0278 15th & Victoria,365 Corporate Plus,945,256,3955,4048,7,9,0,0
2020-01-11 15:00,2020-01-11 15:00,236,0187 Bute & Davie,0193 Science World,365 Day Pass Plus SALE,4563,1432,3795,3932,9,9,0,0
2020-01-11 15:00,2020-01-11 15:00,1076,0187 Bute & Davie,0096 Nicola & Robson,365 Day Pass Plus SALE,3140,2139,3608,3776,9,10,1276,3
2020-01-11 15:00,2020-01-11 15:00,523,0187 Bute & Davie,0092 Chilco & Barclay,365 Corporate Plus,1633,434,3723,3876,8,8,0,0
2020-01-11 14:00,2020-01-11 15:00,2019,0081 7th & Heather,0143 South False Creek Seawall,365 Day Founding Plus,871,593,3980,4074,8,9,285,1
2020-01-11 14:00,2020-01-11 15:00,487,0065 Cypress & Cornwall,0155 Arbutus & McNicoll,30 Day Pass,1039,637,3913,4042,8,8,0,0
2020-01-11 14:00,2020-01-11 15:00,64,0082 Richards & Davie,0202 14th & Oak,365 Standard,0,1526,3710,3814,5,3,0,0
2020-01-11 14:00,2020-01-11 15:00,1458,0105 Stanley Park - Totem Poles,0101 Stanley Park - Vancouver Aquarium,24 Hour,2256,1636,4093,4198,10,7,0,0
2020-01-11 14:00,2020-01-11 14:00,1115,0089 Burrard & Drake,0004 Yaletown-Roundhouse Station,365 Corporate Plus,920,215,3740,3840,8,10,0,0
2020-01-11 14:00,2020-01-11 15:00,2085,0021 Cordova & Granville,0088 Harwood & Bute,365 Standard,2417,999,3864,4100,7,8,0,0
2020-01-11 14:00,2020-01-11 14:00,520,0208 Arbutus Greenway & Broadway,0065 Cypress & Cornwall,30 Day Pass,1298,466,3665,3850,8,8,0,0
2020-01-11 14:00,2020-01-11 15:00,149,0089 Burrard & Drake,0041 Cardero & Robson,365 Corporate Plus,5682,2012,3655,4050,9,9,0,0
2020-01-11 14:00,2020-01-11 14:00,1015,0208 Arbutus Greenway & Broadway,0139 Burrard & 4th,365 Corporate Plus,1067,311,3434,3586,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,985,0006 Olympic Village Station,0191 7th & Laurel,365 Standard,700,297,4011,4085,9,8,0,0
2020-01-11 14:00,2020-01-11 14:00,236,0034 Cordova & Bute,0187 Bute & Davie,30 Day Pass,1170,566,3784,3766,8,9,0,0
2020-01-11 14:00,2020-01-11 15:00,737,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,24 Hour,2699,815,3782,3948,9,11,0,0
2020-01-11 14:00,2020-01-11 15:00,2087,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,24 Hour,2699,850,3963,4158,8,8,0,0
2020-01-11 14:00,2020-01-11 15:00,99,0014 Canada Place,0014 Canada Place,24 Hour,5133,2796,3921,4204,8,8,0,0
2020-01-11 14:00,2020-01-11 14:00,194,0242 8th & Commercial,0241 4th & Commercial,365 Plus,551,216,3732,3826,7,8,0,0
2020-01-11 14:00,2020-01-11 21:00,631,0014 Canada Place,0014 Canada Place,24 Hour,5166,24047,3724,3940,8,5,0,0
2020-01-11 14:00,2020-01-11 14:00,746,0027 Beatty & Nelson,0044 Pacific & Richards,365 Corporate Plus Renewal,886,292,3947,4053,8,10,0,0
2020-01-11 14:00,2020-01-11 15:00,1817,0057 Marinaside & Cooperage,0031 Morton & Denman,365 Standard,0,979,3579,3652,8,7,0,0
2020-01-11 14:00,2020-01-11 14:00,1947,0035 Coal Harbour Community Centre,0024 Hornby & Pender,365 Corporate Standard,1537,403,3835,4009,7,6,0,0
2020-01-11 14:00,2020-01-11 17:00,11,0186 10th & Kingsway,0079 Nelson & Richards,30 Day Pass,5827,11501,3976,4129,8,10,0,0
2020-01-11 14:00,2020-01-11 14:00,94,0119 3rd & Quebec,0215 Princess & Union,365 Day Pass Standard SALE,1888,430,3684,3832,9,11,0,0
2020-01-11 14:00,2020-01-11 14:00,1819,0066 Anderson & 2nd,0006 Olympic Village Station,365 Standard,2577,851,3484,3637,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,230,0179 11th & Kingsway,0186 10th & Kingsway,30 Day Pass,300,128,3500,3592,10,11,0,0
2020-01-11 14:00,2020-01-11 14:00,1961,0044 Pacific & Richards,0126 Thurlow & Pendrell,365 Standard,1210,538,3497,3608,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,1048,0074 10th & Main,0001 10th & Cambie,365 Day Founding Plus,937,232,3852,4008,8,7,0,0
2020-01-11 14:00,2020-01-11 14:00,929,0017 Marinaside & Davie,0148 Creekside Park North,30 Day Pass,1357,371,3624,3808,11,13,0,0
2020-01-11 14:00,2020-01-11 15:00,786,0019 Robson & Hornby,0078 Nelson & Mainland,365 Plus,1982,1174,3810,3958,8,6,0,0
2020-01-11 14:00,2020-01-11 14:00,915,0017 Marinaside & Davie,0148 Creekside Park North,30 Day Pass,1370,421,3734,3845,13,13,0,0
2020-01-11 14:00,2020-01-11 14:00,1048,0074 10th & Main,0074 10th & Main,365 Day Founding Plus,0,53,3922,3979,8,6,0,0
2020-01-11 14:00,2020-01-11 14:00,985,0037 Hornby & Nelson,0006 Olympic Village Station,365 Standard,2607,427,3800,4066,7,10,0,0
2020-01-11 14:00,2020-01-11 14:00,1317,0205 Pine & 10th,0113 Arbutus & 16th,365 Standard,1378,470,3800,3919,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,584,0241 4th & Commercial,0242 8th & Commercial,365 Plus,510,110,3624,3790,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,1295,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,365 Standard,990,254,4008,4211,8,8,0,0
2020-01-11 14:00,2020-01-11 14:00,1654,0064 Expo & Smithe,0005 Dunsmuir & Beatty,365 Corporate Plus,651,216,3856,3985,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,327,0089 Burrard & Drake,0036 Bute & Robson,365 Day Pass Standard SALE,1241,929,3734,3785,8,8,0,0
2020-01-11 14:00,2020-01-11 15:00,1076,0064 Expo & Smithe,0187 Bute & Davie,365 Day Pass Plus SALE,3885,1712,3590,3744,10,8,307,2
2020-01-11 14:00,2020-01-11 14:00,673,0229 Keefer & Princess,0053 Keefer & Abbott,365 Corporate Plus,1308,406,3921,4021,9,10,0,0
2020-01-11 14:00,2020-01-11 14:00,97,0159 Vine & 4th,0112 10th & Oak,365 Day Founding Standard,3032,866,3856,4006,11,11,0,0
2020-01-11 14:00,2020-01-11 14:00,1723,0070 10th & Granville,0074 10th & Main,365 Standard,2813,866,3503,3642,8,8,0,0
2020-01-11 14:00,2020-01-11 15:00,1236,0101 Stanley Park - Vancouver Aquarium,0104 Stanley Park - Second Beach South,24 Hour,6509,4152,3852,4066,7,8,0,0
2020-01-11 14:00,2020-01-11 15:00,904,0101 Stanley Park - Vancouver Aquarium,0104 Stanley Park - Second Beach South,24 Hour,6511,4201,3700,3852,7,8,0,0
2020-01-11 14:00,2020-01-11 14:00,1092,0058 Homer & Smithe,0010 Stamp's Landing,24 Hour,3908,1248,3903,4093,8,10,0,0
2020-01-11 14:00,2020-01-11 14:00,1083,0058 Homer & Smithe,0010 Stamp's Landing,365 Standard,3959,1248,3739,3974,8,9,0,0
2020-01-11 14:00,2020-01-11 15:00,1366,0104 Stanley Park - Second Beach South,0035 Coal Harbour Community Centre,30 Day Pass,9793,4665,3764,4137,7,8,0,0
2020-01-11 14:00,2020-01-11 15:00,1771,0104 Stanley Park - Second Beach South,0035 Coal Harbour Community Centre,30 Day Pass,9819,4630,3829,4214,7,10,0,0
2020-01-11 14:00,2020-01-11 14:00,1295,0201 Shaw Tower,0209 Stanley Park - Information Booth,365 Standard,2738,693,3985,4198,7,8,0,0
2020-01-11 14:00,2020-01-11 14:00,1742,0001 10th & Cambie,0133 Ontario & 16th,Archived Monthly Standard,1323,341,3810,3987,7,8,0,0
2020-01-11 14:00,2020-01-11 14:00,1385,0082 Richards & Davie,0082 Richards & Davie,24 Hour,643,503,3964,4058,9,8,0,0
2020-01-11 14:00,2020-01-11 14:00,1775,0088 Harwood & Bute,0052 Cambie & Water,365 Day Founding Plus,3018,1243,3963,4172,7,9,0,0
2020-01-11 14:00,2020-01-11 14:00,737,0082 Richards & Davie,0035 Coal Harbour Community Centre,24 Hour,3175,1474,3731,3901,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,1486,0078 Nelson & Mainland,0006 Olympic Village Station,365 Standard,1319,335,3839,4030,9,11,0,0
2020-01-11 14:00,2020-01-11 14:00,439,0082 Richards & Davie,0035 Coal Harbour Community Centre,24 Hour,3163,1504,3827,3971,9,8,0,0
2020-01-11 14:00,2020-01-12 15:00,1209,0036 Bute & Robson,0019 Robson & Hornby,365 Corporate Plus,543,15636,3964,3795,3,5,0,0
2020-01-11 14:00,2020-01-11 14:00,1913,0070 10th & Granville,0206 8th & Scotia,365 Plus,3626,776,3906,4085,8,10,0,0
2020-01-11 14:00,2020-01-11 14:00,2079,0054 Expo & Carrall,0107 8th & Ontario,365 Corporate Plus,2068,825,3881,4011,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,2087,0039 Helmcken & Burrard,0035 Coal Harbour Community Centre,24 Hour,2325,1234,3929,4095,7,7,0,0
2020-01-11 14:00,2020-01-11 14:00,1793,0088 Harwood & Bute,0099 Vancouver Art Gallery - North Plaza,365 Corporate Plus Renewal,1607,453,3895,4053,7,10,0,0
2020-01-11 14:00,2020-01-11 14:00,968,0006 Olympic Village Station,0066 Anderson & 2nd,365 Standard,2176,681,3980,4167,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,559,0026 Beatty & Robson,0078 Nelson & Mainland,365 Standard,549,222,3761,3864,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,80,0102 Stanley Park - Second Beach North,0092 Chilco & Barclay,365 Corporate Plus,1288,358,3898,4088,9,11,0,0
2020-01-11 14:00,2020-01-11 14:00,1083,0079 Nelson & Richards,0058 Homer & Smithe,30 Day Pass,918,560,3805,3887,8,8,22,1
2020-01-11 14:00,2020-01-11 15:00,1157,0088 Harwood & Bute,0036 Bute & Robson,365 Day Founding Plus,904,4340,3805,3998,8,5,0,0
2020-01-11 14:00,2020-01-11 14:00,1172,0207 Alberni & Jervis,0019 Robson & Hornby,365 Corporate Plus,780,244,3882,3987,11,13,0,0
2020-01-11 14:00,2020-01-11 14:00,1486,0177 Quebec & 1st,0078 Nelson & Mainland,Vancity Community Pass,2054,546,3842,4018,8,10,0,0
2020-01-11 14:00,2020-01-11 14:00,439,0054 Expo & Carrall,0082 Richards & Davie,365 Standard,1997,848,3787,3918,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,895,0187 Bute & Davie,0040 Cardero & Pendrell,365 Day Founding Standard,608,167,3724,3827,9,11,0,0
2020-01-11 14:00,2020-01-11 14:00,1624,0069 7th & Granville,0069 7th & Granville,365 Day Founding Plus,1721,3197,3968,4121,7,6,0,0
2020-01-11 14:00,2020-01-11 14:00,422,0012 Dunsmuir & Richards,0225 McLean & Pender,365 Plus,3499,812,3715,3890,8,11,0,0
2020-01-11 14:00,2020-01-11 14:00,1385,0054 Expo & Carrall,0082 Richards & Davie,365 Standard,2005,873,3866,4103,8,9,0,0
2020-01-11 14:00,2020-01-11 14:00,439,0054 Expo & Carrall,0054 Expo & Carrall,365 Standard,0,16,3763,3866,8,7,0,0
2020-01-11 14:00,2020-01-11 14:00,1933,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,8858,3163,3843,4111,11,10,0,0
2020-01-11 14:00,2020-01-11 14:00,346,0089 Burrard & Drake,0099 Vancouver Art Gallery - North Plaza,365 Plus,1053,451,3392,3544,8,8,0,0
2020-01-11 13:00,2020-01-11 14:00,1827,0025 Homer & Robson,0019 Robson & Hornby,365 Plus,716,292,3919,3916,8,9,0,0
2020-01-11 13:00,2020-01-11 14:00,1538,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,9003,3218,3756,4259,12,8,0,0
2020-01-11 13:00,2020-01-11 14:00,1018,0208 Arbutus Greenway & Broadway,0166 Alder & 11th,30 Day Pass,1739,511,3989,4145,10,12,0,0
2020-01-11 13:00,2020-01-11 14:00,1638,0228 Keefer & Hawks,0055 Keefer & Columbia,Vancity Community Pass,1070,270,3808,3892,8,10,0,0
2020-01-11 13:00,2020-01-11 14:00,1921,0173 1st & Columbia,0006 Olympic Village Station,365 Corporate Plus,769,210,3805,3918,7,9,0,0
2020-01-11 13:00,2020-01-11 14:00,1393,0080 Laurel & Broadway,0192 7th &  Alder,24 Hour,724,364,3732,3842,8,8,0,0
2020-01-11 13:00,2020-01-11 14:00,526,0204 York & Yew,0108 1st & Chestnut,30 Day Pass,782,232,3827,3884,8,8,0,0
2020-01-11 13:00,2020-01-11 14:00,302,0203 Pine & 14th,0050 Bute & Comox,Archived Monthly Plus,3830,1023,3590,3814,12,11,0,0
2020-01-11 13:00,2020-01-11 14:00,1245,0027 Beatty & Nelson,0107 8th & Ontario,365 Standard,2354,718,3819,4042,8,9,0,0
2020-01-11 13:00,2020-01-11 13:00,215,0082 Richards & Davie,0037 Hornby & Nelson,365 Corporate Standard,728,252,4066,4148,7,8,0,0
2020-01-11 13:00,2020-01-11 14:00,249,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,6889,3515,3984,4171,9,7,0,0
2020-01-11 13:00,2020-01-11 14:00,1076,0053 Keefer & Abbott,0064 Expo & Smithe,365 Day Pass Plus SALE,3892,2362,3607,3723,8,9,983,4
2020-01-11 13:00,2020-01-11 14:00,1902,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,0,3550,3112,3228,10,7,0,0
2020-01-11 13:00,2020-01-11 14:00,796,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,6861,3617,3590,3855,9,8,0,0
2020-01-11 13:00,2020-01-11 14:00,2070,0256 Prince Edward & 16th,0232 Britannia Parking Lot,365 Day Pass Standard SALE,4149,1118,3732,3943,7,6,0,0
2020-01-11 13:00,2020-01-11 14:00,1077,0032 Comox & Denman,0227 Campbell & Hastings,365 Day Founding Plus,4853,1475,3866,4185,8,9,0,0
2020-01-11 13:00,2020-01-11 14:00,1666,0256 Prince Edward & 16th,0232 Britannia Parking Lot,365 Corporate Standard Renewal,4128,1151,3874,4108,7,7,0,0
2020-01-11 13:00,2020-01-11 14:00,699,0205 Pine & 10th,0139 Burrard & 4th,Archived Monthly Plus,1253,2925,4021,4082,11,8,0,0
2020-01-11 13:00,2020-01-11 13:00,653,0204 York & Yew,0076 Cypress & 4th,365 Standard,941,215,3903,4045,7,8,0,0
2020-01-11 13:00,2020-01-11 13:00,796,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,2,28,3552,3724,9,8,0,0
2020-01-11 13:00,2020-01-11 14:00,1913,0002 Burrard Station,0070 10th & Granville,365 Plus,4130,1001,3827,4003,8,10,0,0
2020-01-11 13:00,2020-01-11 14:00,155,0055 Keefer & Columbia,0233 Thornton & National,Vancity Community Pass,2836,1256,3940,3929,8,8,0,0
2020-01-11 13:00,2020-01-11 13:00,1386,0036 Bute & Robson,0087 Broughton & Burnaby,365 Plus,1010,308,3595,3784,8,9,0,0
2020-01-11 13:00,2020-01-11 13:00,685,0036 Bute & Robson,0037 Hornby & Nelson,365 Day Founding Standard,853,475,3457,3681,8,8,0,0
2020-01-11 13:00,2020-01-11 13:00,1946,0255 18th & Main,0174 1st & Manitoba,365 Corporate Standard,2223,562,3792,3947,8,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1946,0255 18th & Main,0255 18th & Main,365 Corporate Standard,0,17,3813,3919,8,5,0,0
2020-01-11 13:00,2020-01-11 15:00,825,0201 Shaw Tower,0201 Shaw Tower,24 Hour,14922,5552,3492,3911,7,8,0,0
2020-01-11 13:00,2020-01-11 13:00,1058,0176 10th & Ontario,0159 Vine & 4th,30 Day Pass,4563,1152,4029,4240,7,10,0,0
2020-01-11 13:00,2020-01-11 15:00,1073,0201 Shaw Tower,0201 Shaw Tower,24 Hour,15341,5592,3964,4324,7,9,0,0
2020-01-11 13:00,2020-01-11 15:00,1222,0201 Shaw Tower,0201 Shaw Tower,24 Hour,15065,5617,3955,4312,8,9,0,0
2020-01-11 13:00,2020-01-11 13:00,933,0143 South False Creek Seawall,0081 7th & Heather,365 Day Founding Plus,863,225,3863,4053,7,8,0,0
2020-01-11 13:00,2020-01-11 13:00,853,0099 Vancouver Art Gallery - North Plaza,0089 Burrard & Drake,365 Day Founding Standard,1149,554,3737,3929,7,7,0,0
2020-01-11 13:00,2020-01-11 13:00,77,0074 10th & Main,0176 10th & Ontario,30 Day Pass,216,100,3727,3813,7,8,0,0
2020-01-11 13:00,2020-01-11 13:00,703,0148 Creekside Park North,0073 Ontario & 5th,Archived Monthly Standard,1200,358,3750,3885,8,10,0,0
2020-01-11 13:00,2020-01-11 13:00,770,0231 Napier & Commercial,0244 10th & Commercial,365 Standard,1582,444,3768,3845,7,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1157,0053 Keefer & Abbott,0088 Harwood & Bute,365 Corporate Plus,3024,1186,3800,4072,8,8,0,0
2020-01-11 13:00,2020-01-11 13:00,523,0092 Chilco & Barclay,0187 Bute & Davie,365 Corporate Plus,1588,499,3694,3814,7,8,0,0
2020-01-11 13:00,2020-01-11 15:00,552,0209 Stanley Park - Information Booth,0093 Chilco & Robson,24 Hour,11241,5933,4026,4287,9,9,0,0
2020-01-11 13:00,2020-01-11 13:00,1921,0173 1st & Columbia,0173 1st & Columbia,365 Plus,0,61,3814,3892,7,6,0,0
2020-01-11 13:00,2020-01-11 13:00,1656,0198 6th & Main,0028 Davie & Beach,365 Plus,6356,1864,3866,4063,8,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1842,0092 Chilco & Barclay,0033 Robson & Denman,365 Day Founding Plus,579,219,3911,3950,7,7,0,0
2020-01-11 13:00,2020-01-11 15:00,946,0209 Stanley Park - Information Booth,0093 Chilco & Robson,24 Hour,11096,6062,4009,4283,9,8,0,0
2020-01-11 13:00,2020-01-11 13:00,1933,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1023,695,3837,3943,8,8,0,0
2020-01-11 13:00,2020-01-11 13:00,1793,0060 Bidwell & Burnaby,0088 Harwood & Bute,365 Corporate Plus Renewal,808,222,3872,4016,7,8,0,0
2020-01-11 13:00,2020-01-11 13:00,796,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,996,736,3655,3763,10,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1692,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1039,763,3853,3956,10,9,0,0
2020-01-11 13:00,2020-01-11 13:00,2038,0050 Bute & Comox,0033 Robson & Denman,30 Day Pass,1306,308,3740,3897,8,7,0,0
2020-01-11 13:00,2020-01-11 13:00,671,0096 Nicola & Robson,0104 Stanley Park - Second Beach South,365 Day Pass Plus SALE,1619,399,3937,4114,7,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1697,0153 Arbutus Greenway & Fir,0070 10th & Granville,30 Day Pass,1188,343,3753,3874,7,9,0,0
2020-01-11 13:00,2020-01-11 13:00,833,0001 10th & Cambie,0073 Ontario & 5th,365 Day Founding Standard,1233,333,3795,3971,7,8,0,0
2020-01-11 13:00,2020-01-11 14:00,702,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,9515,4172,3814,4124,12,11,0,0
2020-01-11 13:00,2020-01-11 13:00,1281,0126 Thurlow & Pendrell,0032 Comox & Denman,365 Corporate Standard,1202,276,3528,3663,12,13,0,0
2020-01-11 13:00,2020-01-11 13:00,1263,0104 Stanley Park - Second Beach South,0207 Alberni & Jervis,365 Day Pass Plus SALE,2070,747,4027,4177,8,8,0,0
2020-01-11 13:00,2020-01-11 14:00,694,0209 Stanley Park - Information Booth,0137 Beach & Seymour,24 Hour,11888,3785,3877,4340,11,7,0,0
2020-01-11 13:00,2020-01-11 14:00,681,0209 Stanley Park - Information Booth,0137 Beach & Seymour,24 Hour,11553,3741,3919,4235,11,9,0,0
2020-01-11 13:00,2020-01-11 13:00,556,0001 10th & Cambie,0030 Abbott & Cordova,365 Standard,2826,1300,3826,3966,8,10,539,1
2020-01-11 13:00,2020-01-11 13:00,774,0015 Granville & Georgia,0190 Melville & Bute,365 Corporate Plus Renewal,957,300,3903,4003,8,10,0,0
2020-01-11 13:00,2020-01-11 13:00,899,0224 Pender & Commercial,0199 Georgia & Main,365 Corporate Plus,2632,1083,3656,3831,8,9,0,0
2020-01-11 13:00,2020-01-11 13:00,1140,0179 11th & Kingsway,0001 10th & Cambie,30 Day Pass,1435,486,3821,3972,9,10,0,0
2020-01-11 13:00,2020-01-11 13:00,367,0179 11th & Kingsway,0001 10th & Cambie,30 Day Pass,1411,496,3808,3879,9,11,0,0
2020-01-11 13:00,2020-01-11 13:00,2023,0070 10th & Granville,0066 Anderson & 2nd,365 Standard,1121,302,3887,4038,8,7,0,0
2020-01-11 13:00,2020-01-11 14:00,664,0201 Shaw Tower,0028 Davie & Beach,24 Hour,11510,5498,3989,4222,9,9,0,0
2020-01-11 13:00,2020-01-11 14:00,1143,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,9403,4567,3908,4243,11,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1275,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,4,384,3779,3889,11,9,0,0
2020-01-11 13:00,2020-01-11 13:00,704,0248 St George & Broadway,0053 Keefer & Abbott,365 Day Pass Plus SALE,7714,2756,3706,3877,8,11,394,3
2020-01-11 13:00,2020-01-11 13:00,699,0113 Arbutus & 16th,0205 Pine & 10th,365 Standard,1378,389,3993,4096,9,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1888,0215 Princess & Union,0055 Keefer & Columbia,Vancity Community Pass,953,306,3823,3937,9,10,0,0
2020-01-11 13:00,2020-01-11 13:00,933,0066 Anderson & 2nd,0143 South False Creek Seawall,30 Day Pass,1012,220,3856,4043,8,10,0,0
2020-01-11 13:00,2020-01-11 13:00,1888,0215 Princess & Union,0215 Princess & Union,Vancity Community Pass,0,16,3855,3924,9,9,0,0
2020-01-11 12:00,2020-01-11 13:00,1214,0211 14th & Alder,0033 Robson & Denman,Vancity Community Pass,6009,1487,3785,4053,10,10,0,0
2020-01-11 12:00,2020-01-11 13:00,1697,0070 10th & Granville,0153 Arbutus Greenway & Fir,30 Day Pass,645,163,3740,3852,8,9,0,0
2020-01-11 12:00,2020-01-11 13:00,94,0229 Keefer & Princess,0119 3rd & Quebec,365 Day Pass Standard SALE,2182,584,3676,3816,9,11,0,0
2020-01-11 12:00,2020-01-11 13:00,1769,0153 Arbutus Greenway & Fir,0065 Cypress & Cornwall,365 Day Pass Standard SALE,1249,456,3823,3939,9,10,0,0
2020-01-11 12:00,2020-01-11 13:00,2067,0083 Aquatic Centre,0104 Stanley Park - Second Beach South,24 Hour,2280,1572,4024,4201,9,7,0,0
2020-01-11 12:00,2020-01-11 13:00,2079,0261 8th & Fraser,0054 Expo & Carrall,365 Day Founding Standard,2752,738,3829,4018,8,10,0,0
2020-01-11 12:00,2020-01-11 13:00,1775,0019 Robson & Hornby,0088 Harwood & Bute,365 Standard,1433,390,3958,4109,8,10,0,0
2020-01-11 12:00,2020-01-11 13:00,340,0028 Davie & Beach,0150 Alexander & Main,30 Day Pass,4167,1210,3715,3853,10,10,0,0
2020-01-11 12:00,2020-01-11 13:00,2041,0065 Cypress & Cornwall,0064 Expo & Smithe,365 Plus,3150,727,3976,4169,9,11,0,0
