Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
12/15/2018 9:00,12/15/2018 9:00,1261,0173 1st & Columbia,0081 7th & Heather,365 Plus,1374,415,3800,3955,7,9,0,0
12/15/2018 9:00,12/15/2018 9:00,718,0088 Harwood & Bute,0209 Stanley Park - Information Booth,365 Corporate Standard Renewal,2991,724,3993,4174,8,11,0,0
12/15/2018 9:00,12/15/2018 9:00,1319,0167 Cordova & Columbia,0069 7th & Granville,365 Standard,4355,1318,3913,4126,7,8,0,0
12/15/2018 9:00,12/15/2018 9:00,1132,0174 1st & Ontario,0137 Beach & Seymour,365 Day Pass Standard SALE,3742,1175,3826,4093,7,8,0,0
12/15/2018 8:00,12/15/2018 9:00,473,0174 1st & Ontario,0174 1st & Ontario,365 Day Pass Standard SALE,10,38,3818,3910,7,5,0,0
12/15/2018 8:00,12/15/2018 9:00,258,0060 Bidwell & Burnaby,0060 Bidwell & Burnaby,365 Plus,4300,1302,3837,4038,7,9,0,0
12/15/2018 8:00,12/15/2018 9:00,1370,0174 1st & Ontario,0137 Beach & Seymour,365 Standard,3726,1244,3735,3922,7,8,0,0
12/15/2018 8:00,12/15/2018 9:00,1424,0027 Beatty & Nelson,0088 Harwood & Bute,365 Corporate Plus,1976,626,3924,4026,8,10,0,0
12/15/2018 8:00,12/15/2018 9:00,717,0174 1st & Ontario,0238 Thornton & 1st,365 Standard,896,334,3813,3921,7,7,0,0
12/15/2018 8:00,12/15/2018 9:00,162,0221 Glen & Union,0197 1st & Main,365 Day Pass Plus SALE,2527,518,3805,4087,6,6,0,0
12/15/2018 8:00,12/15/2018 9:00,846,0193 Science World,0066 Anderson & 2nd,90 Day,3432,777,3998,4185,7,8,0,0
12/15/2018 8:00,12/15/2018 9:00,2037,0204 York & Yew,0024 Hornby & Pender,Archived Monthly Standard,3593,977,3921,4158,7,8,0,0
12/15/2018 8:00,12/15/2018 8:00,533,0032 Comox & Denman,0036 Bute & Robson,365 Corporate Plus,1251,499,3930,4038,7,8,0,0
12/15/2018 8:00,12/15/2018 8:00,61,0173 1st & Columbia,0064 Expo & Smithe,365 Corporate Plus,1686,437,3792,3934,8,11,0,0
12/15/2018 8:00,12/15/2018 8:00,20,0079 Nelson & Richards,0193 Science World,365 Standard,2037,472,3748,3900,8,10,0,0
12/15/2018 8:00,12/15/2018 9:00,1980,0172 10th & Columbia,0165 Columbia & 4th,365 Plus,34,2438,3711,3723,6,6,0,0
12/15/2018 8:00,12/15/2018 9:00,797,0112 10th & Oak,0165 Columbia & 4th,365 Corporate Standard,1304,2498,3913,3939,6,6,0,0
12/15/2018 8:00,12/15/2018 9:00,1206,0108 1st & Chestnut,0065 Cypress & Cornwall,24 Hour,26584,4706,3677,4003,7,8,0,0
12/15/2018 8:00,12/15/2018 8:00,1962,0087 Broughton & Burnaby,0079 Nelson & Richards,365 Day Pass Standard SALE,1656,338,3971,4114,7,9,0,0
12/15/2018 8:00,12/15/2018 8:00,1373,0132 14th & Ontario,0055 Keefer & Columbia,365 Corporate Plus,2550,541,3963,4074,6,8,0,0
12/15/2018 8:00,12/15/2018 8:00,1258,0109 7th & Arbutus,0069 7th & Granville,365 Day Founding Plus,1094,368,3929,4085,6,5,0,0
12/15/2018 8:00,12/15/2018 8:00,1663,0092 Chilco & Barclay,0039 Helmcken & Burrard,365 Standard,1919,634,3871,3984,7,9,0,0
12/15/2018 8:00,12/15/2018 8:00,204,0082 Richards & Davie,0167 Cordova & Columbia,365 Day Founding Standard,2450,620,3637,3829,6,9,0,0
12/15/2018 8:00,12/15/2018 8:00,1804,0196 Drake & Hornby,0199 Georgia & Main,365 Plus,2740,701,3837,4021,7,9,0,0
12/15/2018 7:00,12/15/2018 8:00,2024,0044 Pacific & Richards,0260 10th & Fraser,365 Day Pass Standard SALE,4774,1274,3947,4143,7,8,0,0
12/15/2018 7:00,12/15/2018 7:00,1977,0005 Dunsmuir & Beatty,0005 Dunsmuir & Beatty,365 Plus,158.33,19,3655,3719,7,6,0,0
12/15/2018 7:00,12/15/2018 8:00,1371,0036 Bute & Robson,0021 Cordova & Granville,365 Day Pass Plus SALE,1564,665,3768,3890,7,8,0,0
12/15/2018 7:00,12/15/2018 7:00,311,0005 Dunsmuir & Beatty,0005 Dunsmuir & Beatty,365 Plus,0,28,3623,3642,6,5,0,0
12/15/2018 7:00,12/15/2018 11:00,1047,0006 Olympic Village Station,0173 1st & Columbia,Archived Monthly Plus,755,13456,3744,3995,6,7,13227,1
12/15/2018 7:00,12/15/2018 7:00,1107,0176 10th & Ontario,0176 10th & Ontario,365 Corporate Standard,0,21,3930,3990,8,7,0,0
12/15/2018 7:00,12/15/2018 7:00,1060,0019 Robson & Hornby,0161 Alexander & Dunlevy,365 Standard,2685,829,3834,3955,7,8,0,0
12/15/2018 7:00,12/15/2018 7:00,131,0143 South False Creek Seawall,0193 Science World,365 Corporate Standard,2403,462,3972,4119,6,9,0,0
12/15/2018 7:00,12/15/2018 7:00,1107,0080 Laurel & Broadway,0176 10th & Ontario,365 Corporate Standard,1558,487,3879,4022,7,8,0,0
12/15/2018 7:00,12/15/2018 7:00,154,0050 Bute & Comox,0019 Robson & Hornby,365 Standard,949,262,3668,3744,7,10,0,0
12/15/2018 7:00,12/15/2018 7:00,1128,0050 Bute & Comox,0036 Bute & Robson,365 Standard,408,115,3698,3802,7,7,0,0
12/15/2018 7:00,12/15/2018 7:00,228,0199 Georgia & Main,0099 Vancouver Art Gallery - North Plaza,365 Standard,2088,626,3974,4151,6,8,0,0
12/15/2018 7:00,12/15/2018 7:00,343,0087 Broughton & Burnaby,0201 Shaw Tower,365 Day Pass Standard SALE,1874,458,3550,3737,7,9,0,0
12/15/2018 7:00,12/15/2018 7:00,952,0229 Keefer & Princess,0053 Keefer & Abbott,365 Day Founding Plus,1304,318,3955,4059,6,8,0,0
12/15/2018 6:00,12/15/2018 6:00,547,0087 Broughton & Burnaby,0088 Harwood & Bute,365 Standard,475,166,3839,4035,7,8,0,0
12/15/2018 6:00,12/15/2018 6:00,2024,0298 6th & Carolina,0044 Pacific & Richards,365 Corporate Standard,4020,916,3855,4072,6,8,0,0
12/15/2018 6:00,12/15/2018 6:00,1241,0093 Chilco & Robson,0015 Granville & Georgia,365 Plus,2197,600,3753,3911,7,9,0,0
12/15/2018 6:00,12/15/2018 6:00,680,0199 Georgia & Main,0024 Hornby & Pender,365 Day Founding Standard,1980,568,3763,3984,6,9,0,0
12/15/2018 5:00,12/15/2018 6:00,758,0287 Carolina & Great Northern Way,0089 Burrard & Drake,365 Plus,4288,1081,3742,3974,5,7,0,0
12/15/2018 5:00,12/15/2018 5:00,17,0298 6th & Carolina,0237 Glen & 6th,Vancity Community Pass,855,189,3753,3834,6,7,0,0
12/15/2018 5:00,12/15/2018 5:00,237,0058 Homer & Smithe,0137 Beach & Seymour,365 Day Founding Standard,1159,282,3839,4029,7,7,0,0
12/15/2018 5:00,12/15/2018 5:00,1078,0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,365 Day Pass Plus SALE,1396,304,3803,3955,7,10,0,0
12/15/2018 5:00,12/15/2018 5:00,832,0053 Keefer & Abbott,0035 Coal Harbour Community Centre,365 Standard,2101,626,3810,4032,7,11,0,0
12/15/2018 4:00,12/15/2018 4:00,1957,0052 Cambie & Water,0238 Thornton & 1st,365 Standard,0,667,3376,3471,7,5,0,0
12/15/2018 4:00,12/15/2018 4:00,909,0078 Nelson & Mainland,0048 Comox & Broughton,365 Standard,1006,437,3682,3826,7,7,0,0
12/15/2018 4:00,12/15/2018 4:00,1246,0082 Richards & Davie,0199 Georgia & Main,365 Standard,2299,613,3827,3995,7,8,0,0
12/15/2018 4:00,12/15/2018 4:00,1958,0039 Helmcken & Burrard,0138 Richards & Helmcken,365 Standard,1041,511,3918,3958,8,9,0,0
12/15/2018 4:00,12/15/2018 4:00,38,0099 Vancouver Art Gallery - North Plaza,0041 Cardero & Robson,365 Plus,1672,486,3802,3942,8,10,0,0
12/15/2018 3:00,12/15/2018 3:00,637,0079 Nelson & Richards,0174 1st & Ontario,Archived Monthly Standard,2446,574,3861,4001,7,9,0,0
12/15/2018 3:00,12/15/2018 3:00,1775,0119 3rd & Quebec,0134 14th & Main,365 Day Pass Standard SALE,1263,435,3748,3913,6,8,0,0
12/15/2018 3:00,12/15/2018 3:00,1543,0019 Robson & Hornby,0207 Alberni & Jervis,365 Day Pass Plus SALE,782,200,3866,4024,8,9,0,0
12/15/2018 2:00,12/15/2018 2:00,1495,0026 Beatty & Robson,0138 Richards & Helmcken,365 Corporate Standard,890,314,3935,4027,7,8,0,0
12/15/2018 2:00,12/15/2018 3:00,1917,0064 Expo & Smithe,0082 Richards & Davie,Vancity Community Pass,2356,890,3966,4092,8,9,0,0
12/15/2018 2:00,12/16/2018 7:00,1443,0231 Napier & Commercial,0246 Glen & Broadway,365 Standard,2352,104916,3598,3782,6,8,104418,2
12/15/2018 2:00,12/15/2018 2:00,653,0057 Marinaside & Cooperage,0148 Creekside Park North,365 Day Pass Standard SALE,1206,765,3748,3895,8,7,0,0
12/15/2018 2:00,12/15/2018 2:00,650,0014 Canada Place,0089 Burrard & Drake,365 Day Founding Standard,1882,405,3806,3961,8,10,0,0
12/15/2018 2:00,12/15/2018 2:00,1536,0238 Thornton & 1st,0253 Charles & Woodland,365 Corporate Plus,2754,608,3705,3848,5,8,0,0
12/15/2018 2:00,12/15/2018 2:00,297,0112 10th & Oak,0258 13th & St George,Archived Monthly Basic,2907,927,3853,4047,6,8,0,0
12/15/2018 2:00,12/15/2018 2:00,1189,0014 Canada Place,0167 Cordova & Columbia,365 Day Pass Plus SALE,1261,300,3784,3893,8,10,0,0
12/15/2018 2:00,12/15/2018 2:00,1368,0196 Drake & Hornby,0081 7th & Heather,365 Corporate Plus,4980,1482,3861,4087,7,8,0,0
12/15/2018 1:00,12/15/2018 1:00,293,0196 Drake & Hornby,0088 Harwood & Bute,Archived Monthly Standard,590,202,3990,4066,7,9,0,0
12/15/2018 1:00,12/15/2018 1:00,1299,0027 Beatty & Nelson,0206 8th & Scotia,365 Plus,2697,731,3800,3937,7,9,0,0
12/15/2018 1:00,12/15/2018 1:00,774,0174 1st & Ontario,0006 Olympic Village Station,365 Standard,1070,257,3889,4016,7,9,0,0
12/15/2018 1:00,12/15/2018 1:00,255,0248 St George & Broadway,0274 Victoria & 10th,365 Standard,2109,437,3814,4005,6,8,0,0
12/15/2018 1:00,12/15/2018 1:00,1957,0238 Thornton & 1st,0052 Cambie & Water,365 Standard,0,775,3391,3474,6,7,0,0
12/15/2018 1:00,12/15/2018 1:00,1389,0234 Station & National,0240 2nd & Commercial,365 Plus,2470,647,3826,3789,7,8,0,0
12/15/2018 1:00,12/15/2018 1:00,1373,0001 10th & Cambie,0132 14th & Ontario,365 Corporate Plus,1157,344,3960,4038,6,7,0,0
12/15/2018 1:00,12/15/2018 1:00,550,0076 Cypress & 4th,0089 Burrard & Drake,365 Plus,1939,746,3813,3932,6,7,0,0
12/15/2018 1:00,12/15/2018 1:00,909,0019 Robson & Hornby,0078 Nelson & Mainland,365 Day Pass Plus SALE,436,381,3645,3784,9,9,0,0
12/15/2018 1:00,12/15/2018 1:00,1709,0019 Robson & Hornby,0078 Nelson & Mainland,365 Day Pass Plus SALE,1045,399,3724,3842,8,9,0,0
12/15/2018 1:00,12/15/2018 2:00,1917,0004 Yaletown-Roundhouse Station,0064 Expo & Smithe,Vancity Community Pass,9201,3090,3887,4100,8,9,0,0
12/15/2018 1:00,12/15/2018 1:00,464,0093 Chilco & Robson,0166 Alder & 11th,365 Corporate Plus,6103,1795,3798,4172,6,8,0,0
12/15/2018 1:00,12/15/2018 1:00,1151,0019 Robson & Hornby,0088 Harwood & Bute,24 Hour,1439,415,3968,4084,8,10,0,0
12/15/2018 1:00,12/15/2018 1:00,2070,0107 8th & Ontario,0109 7th & Arbutus,365 Day Founding Standard,3681,1396,3889,4088,6,6,0,0
12/15/2018 0:00,12/15/2018 0:00,237,0030 Abbott & Cordova,0058 Homer & Smithe,365 Corporate Standard,1284,427,3826,3982,8,6,0,0
12/15/2018 0:00,12/15/2018 1:00,262,0026 Beatty & Robson,0222 Adanac & McLean,365 Corporate Plus,3328,1310,3948,4124,7,9,0,0
12/15/2018 0:00,12/15/2018 0:00,680,0078 Nelson & Mainland,0199 Georgia & Main,365 Day Pass Standard SALE,1776,357,3834,3945,8,10,0,0
12/15/2018 0:00,12/15/2018 0:00,857,0027 Beatty & Nelson,0006 Olympic Village Station,365 Day Pass Standard SALE,1180,305,3890,4014,8,9,0,0
12/15/2018 0:00,12/15/2018 0:00,671,0123 Georgia & Thurlow,0047 Chilco & Beach,365 Day Pass Plus SALE,2233,559,3914,4105,8,10,0,0
12/15/2018 0:00,12/15/2018 0:00,1128,0161 Alexander & Dunlevy,0050 Bute & Comox,365 Standard,3796,1411,3668,3832,7,8,0,0
12/15/2018 0:00,12/15/2018 0:00,521,0235 Charles & Commercial,0242 8th & Commercial,365 Plus,1235,480,3594,3814,6,8,0,0
12/15/2018 0:00,12/15/2018 0:00,721,0234 Station & National,0229 Keefer & Princess,Vancity Community Pass,1333,465,3932,4077,7,9,0,0
12/15/2018 0:00,12/15/2018 0:00,846,0066 Anderson & 2nd,0193 Science World,365 Day Founding Plus,3326,689,3998,4163,7,10,0,0
12/15/2018 0:00,12/15/2018 0:00,1130,0037 Hornby & Nelson,0005 Dunsmuir & Beatty,365 Day Pass Plus SALE,1566,556,3787,4000,7,8,0,0
12/15/2018 0:00,12/15/2018 0:00,1977,0037 Hornby & Nelson,0005 Dunsmuir & Beatty,365 Day Pass Plus SALE,1539,601,3665,3813,8,9,0,0
12/15/2018 0:00,12/15/2018 0:00,1122,0050 Bute & Comox,0028 Davie & Beach,365 Standard,1151,266,3877,4019,6,8,0,0
12/15/2018 0:00,12/15/2018 0:00,1837,0099 Vancouver Art Gallery - North Plaza,0089 Burrard & Drake,365 Day Founding Standard,1114,530,3764,3874,8,9,0,0
12/15/2018 0:00,12/15/2018 0:00,48,0024 Hornby & Pender,0055 Keefer & Columbia,365 Day Founding Standard,1899,545,3939,4067,9,10,0,0
12/15/2018 0:00,12/15/2018 0:00,1141,0078 Nelson & Mainland,0057 Marinaside & Cooperage,365 Standard,14,192,3681,3771,8,7,0,0
12/14/2018 23:00,12/15/2018 0:00,1204,0080 Laurel & Broadway,0069 7th & Granville,365 Corporate Plus,1274,376,3784,3901,8,9,0,0
12/14/2018 23:00,12/15/2018 0:00,1785,0063 Robson & Granville,0207 Alberni & Jervis,Vancity Community Pass,982,346,3748,3914,8,7,0,0
12/14/2018 23:00,12/15/2018 0:00,57,0005 Dunsmuir & Beatty,0032 Comox & Denman,365 Day Founding Standard,3054,801,3768,3958,7,10,0,0
12/14/2018 23:00,12/14/2018 23:00,1654,0019 Robson & Hornby,0096 Nicola & Robson,VIP,1053,286,3926,4056,8,10,0,0
12/14/2018 23:00,12/15/2018 0:00,927,0035 Coal Harbour Community Centre,0037 Hornby & Nelson,365 Day Pass Plus SALE,2427,706,4142,4290,12,10,0,0
12/14/2018 23:00,12/14/2018 23:00,2117,0064 Expo & Smithe,0004 Yaletown-Roundhouse Station,365 Plus,686,224,4006,4111,7,8,0,0
12/14/2018 23:00,12/14/2018 23:00,1948,0032 Comox & Denman,0044 Pacific & Richards,365 Standard,2378,684,4051,4266,7,8,0,0
12/14/2018 23:00,12/14/2018 23:00,1518,0050 Bute & Comox,0031 Morton & Denman,365 Day Pass Standard SALE,1159,296,3776,3832,6,9,0,0
12/14/2018 23:00,12/14/2018 23:00,706,0244 10th & Commercial,0283 15th & Knight,365 Standard,949,291,3769,3852,6,8,0,0
12/14/2018 23:00,12/14/2018 23:00,1178,0096 Nicola & Robson,0031 Morton & Denman,365 Standard,1033,296,3874,3982,7,9,0,0
12/14/2018 23:00,12/14/2018 23:00,2131,0015 Granville & Georgia,0053 Keefer & Abbott,365 Corporate Plus,1298,827,3951,4035,8,8,376,1
12/14/2018 23:00,12/14/2018 23:00,1204,0119 3rd & Quebec,0080 Laurel & Broadway,365 Corporate Plus,2289,848,3645,3874,8,8,0,0
12/14/2018 23:00,12/14/2018 23:00,1516,0199 Georgia & Main,0011 Ontario & Seawall,365 Standard,1165,261,3897,4106,8,10,0,0
12/14/2018 23:00,12/14/2018 23:00,951,0004 Yaletown-Roundhouse Station,0054 Expo & Carrall,365 Day Founding Plus,0,453,3648,3737,9,8,0,0
12/14/2018 23:00,12/14/2018 23:00,1713,0053 Keefer & Abbott,0053 Keefer & Abbott,90 Day,2,29,3913,3966,8,7,0,0
12/14/2018 23:00,12/14/2018 23:00,1678,0079 Nelson & Richards,0126 Thurlow & Pendrell,365 Day Pass Standard SALE,1045,339,3913,4050,9,10,0,0
12/14/2018 23:00,12/14/2018 23:00,927,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,365 Day Pass Plus SALE,4857,2777,4008,4274,10,11,0,0
12/14/2018 23:00,12/14/2018 23:00,236,0050 Bute & Comox,0002 Burrard Station,365 Plus,1059,363,3758,3856,8,9,0,0
12/14/2018 23:00,12/14/2018 23:00,358,0036 Bute & Robson,0060 Bidwell & Burnaby,365 Day Pass Standard SALE,1529,474,3460,3587,8,9,0,0
12/14/2018 22:00,12/14/2018 23:00,253,0174 1st & Ontario,0208 Arbutus Greenway & Broadway,365 Day Founding Plus,4506,1542,3793,3901,9,8,0,0
12/14/2018 22:00,12/14/2018 22:00,940,0006 Olympic Village Station,0173 1st & Columbia,365 Day Pass Standard SALE,731,207,3777,3877,8,9,0,0
12/14/2018 22:00,12/14/2018 22:00,1086,0001 10th & Cambie,0074 10th & Main,365 Standard,953,310,3516,3721,7,9,0,0
12/14/2018 22:00,12/14/2018 22:00,1878,0001 10th & Cambie,0074 10th & Main,365 Day Pass Standard SALE,959,340,3816,3987,8,7,0,0
12/14/2018 22:00,12/14/2018 23:00,958,0218 Carrall & Seawall,0073 Ontario & 5th,365 Day Founding Standard,1439,477,3980,4095,9,9,0,0
12/14/2018 22:00,12/14/2018 22:00,708,0106 Heather & 14th,0070 10th & Granville,365 Corporate Plus,0,441,3444,3526,7,7,0,0
12/14/2018 22:00,12/14/2018 22:00,1785,0050 Bute & Comox,0063 Robson & Granville,365 Standard,1147,350,3798,3900,8,7,0,0
12/14/2018 22:00,12/14/2018 22:00,1784,0050 Bute & Comox,0063 Robson & Granville,365 Standard,1159,400,3942,4061,8,9,0,0
12/14/2018 22:00,12/14/2018 22:00,1358,0112 10th & Oak,0070 10th & Granville,365 Day Pass Standard SALE,963,339,3752,3855,8,9,0,0
12/14/2018 22:00,12/14/2018 22:00,1021,0064 Expo & Smithe,0126 Thurlow & Pendrell,365 Corporate Plus,1707,524,3823,3960,9,11,0,0
12/14/2018 22:00,12/14/2018 22:00,772,0119 3rd & Quebec,0134 14th & Main,365 Standard,1339,520,3908,4008,8,10,0,0
12/14/2018 22:00,12/14/2018 23:00,2086,0024 Hornby & Pender,0208 Arbutus Greenway & Broadway,365 Standard,4271,1440,3971,4188,9,9,0,0
12/14/2018 22:00,12/14/2018 22:00,1513,0014 Canada Place,0092 Chilco & Barclay,365 Standard,375,45,3853,3989,9,9,0,0
12/14/2018 22:00,12/14/2018 22:00,1414,0005 Dunsmuir & Beatty,0199 Georgia & Main,365 Day Pass Plus SALE,974,197,3608,3700,8,10,0,0
12/14/2018 22:00,12/14/2018 23:00,927,0037 Hornby & Nelson,0209 Stanley Park - Information Booth,365 Day Pass Plus SALE,4139,1914,3984,4174,9,9,0,0
12/14/2018 22:00,12/15/2018 7:00,25,0254 Grandview Bike Lane & Commercial,0237 Glen & 6th,365 Plus,965,32746,3700,3826,7,3,0,0
12/14/2018 22:00,12/14/2018 22:00,1444,0244 10th & Commercial,0249 7th & Woodland,365 Corporate Standard,612,302,3590,3776,7,9,0,0
12/14/2018 22:00,12/14/2018 22:00,87,0236 Keith & 6th,0197 1st & Main,365 Day Founding Plus,1770,470,3839,3980,8,11,0,0
12/14/2018 22:00,12/14/2018 22:00,2070,0165 Columbia & 4th,0107 8th & Ontario,365 Standard,735,247,3908,4035,7,7,0,0
12/14/2018 22:00,12/14/2018 22:00,846,0011 Ontario & Seawall,0066 Anderson & 2nd,90 Day,2967,746,3932,4111,8,10,0,0
12/14/2018 22:00,12/14/2018 22:00,976,0218 Carrall & Seawall,0064 Expo & Smithe,365 Plus,998,335,3692,3866,9,10,0,0
12/14/2018 22:00,12/14/2018 22:00,976,0218 Carrall & Seawall,0218 Carrall & Seawall,365 Plus,0,17,3760,3856,9,8,0,0
12/14/2018 22:00,12/14/2018 22:00,137,0249 7th & Woodland,0244 10th & Commercial,365 Corporate Standard,590,179,3802,3872,10,11,0,0
12/14/2018 22:00,12/14/2018 22:00,1011,0069 7th & Granville,0218 Carrall & Seawall,365 Corporate Plus,4161,1115,3998,4243,8,10,0,0
12/14/2018 22:00,12/14/2018 22:00,1807,0028 Davie & Beach,0083 Aquatic Centre,365 Corporate Standard,1257,383,3990,4177,8,9,0,0
12/14/2018 22:00,12/14/2018 22:00,383,0246 Glen & Broadway,0244 10th & Commercial,365 Day Pass Plus SALE,922,493,3839,3990,8,9,0,0
12/14/2018 22:00,12/14/2018 22:00,189,0070 10th & Granville,0044 Pacific & Richards,365 Day Pass Standard SALE,3228,637,3932,4103,8,11,0,0
12/14/2018 22:00,12/14/2018 22:00,56,0054 Expo & Carrall,0004 Yaletown-Roundhouse Station,365 Corporate Plus,1723,462,3998,4129,8,11,0,0
12/14/2018 22:00,12/14/2018 22:00,1917,0054 Expo & Carrall,0004 Yaletown-Roundhouse Station,365 Day Founding Plus,1676,509,3882,4021,9,11,0,0
12/14/2018 22:00,12/14/2018 22:00,1485,0039 Helmcken & Burrard,0004 Yaletown-Roundhouse Station,365 Plus,931,347,3661,3800,9,10,0,0
12/14/2018 21:00,12/14/2018 21:00,1371,0036 Bute & Robson,0036 Bute & Robson,365 Corporate Standard,0,15,3795,3863,9,8,0,0
12/14/2018 21:00,12/14/2018 22:00,1283,0070 10th & Granville,0066 Anderson & 2nd,365 Day Pass Standard SALE,1437,474,3792,3958,8,11,0,0
12/14/2018 21:00,12/14/2018 22:00,1539,0036 Bute & Robson,0047 Chilco & Beach,365 Day Founding Plus,1778,552,3903,4074,9,10,0,0
12/14/2018 21:00,12/14/2018 22:00,533,0036 Bute & Robson,0032 Comox & Denman,365 Day Founding Plus,1214,349,3934,4055,9,11,0,0
12/14/2018 21:00,12/14/2018 22:00,1139,0015 Granville & Georgia,0004 Yaletown-Roundhouse Station,365 Day Pass Plus SALE,1999,696,3774,3918,9,10,0,0
12/14/2018 21:00,12/14/2018 21:00,2052,0001 10th & Cambie,0176 10th & Ontario,VIP,759,198,3924,4042,9,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1516,0053 Keefer & Abbott,0199 Georgia & Main,365 Day Pass Plus SALE,686,261,3964,4090,9,10,0,0
12/14/2018 21:00,12/14/2018 21:00,708,0070 10th & Granville,0106 Heather & 14th,365 Corporate Plus,1067,409,3449,3528,9,8,0,0
12/14/2018 21:00,12/14/2018 22:00,1947,0088 Harwood & Bute,0096 Nicola & Robson,365 Day Founding Plus,3904,3042,4000,4143,10,7,1539,3
12/14/2018 21:00,12/14/2018 21:00,379,0159 Vine & 4th,0205 Pine & 10th,365 Day Pass Standard SALE,1731,439,3964,4108,8,10,0,0
12/14/2018 21:00,12/14/2018 21:00,898,0129 Richards & Robson,0082 Richards & Davie,365 Standard,669,228,3913,4011,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,614,0078 Nelson & Mainland,0096 Nicola & Robson,365 Plus,2005,1073,3916,4053,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1538,0044 Pacific & Richards,0193 Science World,365 Corporate Standard,2315,475,3889,4045,9,12,0,0
12/14/2018 21:00,12/14/2018 21:00,1381,0201 Shaw Tower,0167 Cordova & Columbia,365 Standard,1586,468,3792,3913,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,2070,0107 8th & Ontario,0165 Columbia & 4th,365 Standard,684,177,3901,4035,9,9,0,0
12/14/2018 21:00,12/14/2018 22:00,1257,0016 Pender & Burrard,0060 Bidwell & Burnaby,365 Plus,6507,2559,3734,4006,9,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1371,0064 Expo & Smithe,0036 Bute & Robson,365 Day Pass Standard SALE,1668,673,3768,3892,10,10,0,0
12/14/2018 21:00,12/14/2018 21:00,894,0052 Cambie & Water,0030 Abbott & Cordova,365 Day Pass Plus SALE,345,214,4006,4066,9,9,0,0
12/14/2018 21:00,12/14/2018 21:00,379,0205 Pine & 10th,0159 Vine & 4th,365 Day Pass Standard SALE,1713,419,3930,4072,8,11,0,0
12/14/2018 21:00,12/14/2018 21:00,631,0081 7th & Heather,0173 1st & Columbia,365 Plus,1370,421,4011,4148,9,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1948,0082 Richards & Davie,0032 Comox & Denman,365 Standard,1982,560,4058,4279,9,10,0,0
12/14/2018 21:00,12/14/2018 21:00,522,0071 14th & Granville,0066 Anderson & 2nd,365 Corporate Plus,1537,475,3958,4084,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,927,0016 Pender & Burrard,0037 Hornby & Nelson,365 Standard,1065,312,4021,4121,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1743,0032 Comox & Denman,0012 Dunsmuir & Richards,365 Day Founding Standard,2752,848,3555,3660,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1227,0084 Sunset Beach West,0193 Science World,365 Day Pass Standard SALE,4408,833,3951,4077,9,12,0,0
12/14/2018 21:00,12/14/2018 21:00,715,0088 Harwood & Bute,0098 Carrall & Hastings,365 Standard,3479,1268,4061,4287,10,10,0,0
12/14/2018 21:00,12/14/2018 21:00,1078,0012 Dunsmuir & Richards,0088 Harwood & Bute,365 Day Pass Standard SALE,2221,669,3810,3972,10,12,0,0
12/14/2018 21:00,12/14/2018 21:00,592,0196 Drake & Hornby,0088 Harwood & Bute,365 Plus,610,212,3795,3908,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,1884,0134 14th & Main,0072 14th & Cambie,365 Day Pass Standard SALE,0,264,3520,3563,9,8,0,0
12/14/2018 21:00,12/14/2018 21:00,1517,0166 Alder & 11th,0205 Pine & 10th,365 Standard,994,241,3793,3948,10,11,0,0
12/14/2018 21:00,12/14/2018 21:00,353,0174 1st & Ontario,0052 Cambie & Water,365 Corporate Standard,2238,709,3906,4066,11,12,0,0
12/14/2018 21:00,12/14/2018 21:00,1159,0166 Alder & 11th,0205 Pine & 10th,365 Standard,1033,305,3914,3985,9,9,0,0
12/14/2018 20:00,12/14/2018 21:00,882,0036 Bute & Robson,0047 Chilco & Beach,365 Plus,1780,541,3884,4029,10,12,0,0
12/14/2018 20:00,12/14/2018 21:00,1769,0036 Bute & Robson,0047 Chilco & Beach,365 Standard,1784,559,3752,3895,11,12,0,0
12/14/2018 20:00,12/14/2018 21:00,1947,0019 Robson & Hornby,0088 Harwood & Bute,365 Day Founding Plus,5247,3287,3940,4106,10,8,1452,5
12/14/2018 20:00,12/14/2018 21:00,1839,0172 10th & Columbia,0278 15th & Victoria,365 Day Founding Plus,3814,1128,3895,4069,10,10,0,0
12/14/2018 20:00,12/14/2018 21:00,1245,0193 Science World,0083 Aquatic Centre,365 Plus,3890,1174,3890,4093,10,12,14,1
12/14/2018 20:00,12/14/2018 20:00,314,0063 Robson & Granville,0096 Nicola & Robson,365 Day Founding Plus,1255,457,3723,3845,10,13,0,0
